Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Derrick White,37:17,.889,.875,.500,.125,0.0,5.6,2.9,14.2,0.0,5.1,10.6,10.9,163,114,5.9
Marcus Smart,37:10,.535,.533,.467,.133,0.0,8.4,4.3,33.2,2.6,2.6,15.9,21.8,110,109,3.5
Jayson Tatum,35:45,.477,.442,.423,.385,3.1,29.2,16.4,4.4,0.0,2.7,6.2,39.0,98,111,-2.1
Jaylen Brown,32:39,.533,.480,.320,.200,6.7,16.0,11.4,11.2,0.0,0.0,9.9,39.8,105,115,-4.5
Al Horford,31:41,.667,.667,.500,.000,6.9,16.5,11.8,7.7,0.0,6.1,0.0,8.1,154,111,5.5
Grant Williams,22:53,1.500,1.500,1.000,.000,9.5,36.5,23.3,10.0,0.0,0.0,0.0,1.9,248,112,5.0
Robert Williams,21:25,1.042,1.000,.000,1.000,20.4,9.7,14.9,6.4,2.3,4.5,25.8,15.6,163,108,8.8
Sam Hauser,15:24,.300,.300,.800,.000,0.0,20.3,10.4,7.6,0.0,0.0,0.0,14.0,78,115,-7.2
Payton Pritchard,5:46,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0,119,-13.6
Justin Jackson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Luke Kornet,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Noah Vonleh,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
