Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keldon Johnson,33:17,.620,.575,.500,.200,0.0,21.4,8.1,14.4,0.0,0.0,12.1,29.6,114,135,-2.1
Tre Jones,32:49,.444,.292,.250,.500,6.6,27.1,14.4,11.4,1.4,0.0,6.4,19.0,112,131,-8.6
Josh Richardson,32:33,.688,.688,.750,.000,0.0,16.4,6.2,39.7,2.9,3.2,0.0,9.8,172,125,8.4
Jakob Poeltl,29:06,.615,.625,.000,.500,18.7,30.5,23.2,19.0,0.0,0.0,17.0,16.1,127,135,-2.2
Jeremy Sochan,27:38,.462,.462,.462,.000,3.9,0.0,2.4,10.1,1.7,3.8,7.1,20.2,100,127,-7.2
Doug McDermott,24:21,.620,.571,.571,.214,4.5,14.6,8.3,19.0,0.0,0.0,6.1,26.7,130,134,0.5
Zach Collins,16:59,.717,.625,.500,.500,12.8,20.9,15.9,37.8,2.8,0.0,38.1,18.5,117,128,2.2
Romeo Langford,16:10,.500,.500,.000,.000,6.7,0.0,4.2,8.0,0.0,0.0,20.0,12.3,97,135,-10.7
Keita Bates-Diop,14:45,.727,.667,.000,.333,7.4,36.2,18.3,13.9,3.2,0.0,22.5,35.9,111,128,2.4
Isaiah Roby,10:27,.333,.333,.333,.000,0.0,51.0,19.4,0.0,0.0,0.0,25.0,15.2,51,135,-16.5
Gorgui Dieng,1:55,,,,,56.9,0.0,35.3,100.0,0.0,0.0,,0.0,237,132,34.8
