Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keldon Johnson,35:00,.438,.325,.300,.450,6.5,12.9,9.5,16.7,0.0,0.0,4.0,26.2,108,117,-3.3
Malaki Branham,32:43,.821,.821,.429,.000,2.3,13.8,7.6,16.7,1.4,2.4,17.6,19.1,131,112,7.4
Jeremy Sochan,32:08,.250,.250,.083,.000,4.7,8.5,6.4,8.2,1.4,4.9,20.0,17.1,57,112,-13.0
Zach Collins,31:46,.589,.545,.455,.182,2.4,31.4,15.6,22.6,1.4,0.0,14.4,16.0,118,107,1.2
Keita Bates-Diop,27:59,.446,.423,.231,.077,0.0,19.4,8.9,10.6,3.2,0.0,6.9,18.9,96,108,-2.2
Doug McDermott,22:35,.944,.944,.778,.000,3.4,8.0,5.5,0.0,0.0,0.0,25.0,19.5,120,118,3.0
Devonte' Graham,21:44,.363,.292,.667,.333,7.0,8.3,7.6,25.7,2.1,0.0,12.7,26.6,88,114,-5.7
Blake Wesley,15:51,.102,.000,.500,.500,0.0,0.0,0.0,7.4,2.8,0.0,0.0,11.3,39,114,-16.6
Charles Bassey,14:21,.184,.200,.000,.200,37.2,25.2,31.7,29.2,0.0,11.0,0.0,27.8,84,106,-3.6
Dominick Barlow,5:53,.500,.500,.000,.000,38.9,0.0,21.1,0.0,0.0,13.4,0.0,12.5,143,112,-2.8
Gorgui Dieng,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
