Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malaki Branham,42:43,.631,.588,.471,.588,2.5,9.2,6.0,8.0,2.3,0.0,12.3,23.8,117,115,1.7
Keita Bates-Diop,42:32,.563,.500,.167,.250,0.0,11.6,6.0,18.5,0.0,5.8,18.4,16.0,105,116,-1.5
Zach Collins,35:20,.726,.719,.188,.563,6.1,25.0,16.0,18.3,0.0,0.0,0.0,23.6,155,113,9.0
Isaiah Roby,25:04,.202,.143,.286,.143,4.3,11.8,8.2,5.4,1.9,0.0,21.2,15.7,48,115,-14.8
Blake Wesley,24:10,.300,.300,.400,.000,0.0,12.2,6.4,11.3,0.0,0.0,44.4,15.5,44,118,-16.7
Devonte' Graham,36:37,.618,.545,.727,.318,2.9,5.4,4.2,15.5,0.0,0.0,0.0,28.6,137,122,7.4
Stanley Johnson,32:10,.333,.333,.167,.000,10.0,21.4,16.0,4.8,4.5,0.0,14.3,18.2,75,105,-7.1
Doug McDermott,18:57,.350,.350,.500,.000,5.7,0.0,2.7,17.1,0.0,0.0,0.0,22.0,91,124,-8.8
Gorgui Dieng,17:35,.644,.500,.667,.667,6.1,11.2,8.8,7.9,0.0,0.0,34.0,14.0,99,119,-9.1
Dominick Barlow,14:51,.387,.333,.000,.667,21.7,19.9,20.7,9.5,3.3,0.0,20.5,13.7,99,108,-7.0
Keldon Johnson,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
