Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Vassell,34:13,.786,.786,.571,.000,0.0,13.0,6.8,13.9,1.5,0.0,6.7,19.2,149,114,8.2
Keldon Johnson,31:45,.547,.500,.471,.294,7.6,21.1,14.6,0.0,1.6,0.0,13.5,30.6,102,111,-3.9
Tre Jones,30:26,.599,.500,.000,.417,0.0,3.7,1.9,18.8,1.7,0.0,22.0,26.2,106,117,-5.3
Jakob Poeltl,27:01,.658,.667,.000,.222,31.1,20.7,25.7,16.5,0.0,3.4,9.2,17.6,149,112,2.9
Jeremy Sochan,10:17,.129,.000,.667,.667,0.0,32.6,16.9,10.9,0.0,8.8,20.5,20.8,39,105,-15.5
Doug McDermott,24:24,.778,.778,.556,.000,0.0,13.7,7.1,5.9,0.0,3.7,10.0,17.9,136,115,6.2
Joshua Primo,22:06,.313,.313,.500,.000,0.0,15.2,7.9,22.5,0.0,4.1,11.1,17.8,87,114,-6.8
Josh Richardson,20:59,.583,.556,.667,.111,0.0,5.3,2.8,20.3,2.4,0.0,9.6,21.8,122,114,1.1
Isaiah Roby,13:48,.500,.500,.000,.000,17.4,16.2,16.8,17.6,3.7,6.6,0.0,6.3,163,103,7.8
Gorgui Dieng,12:41,.250,.250,.750,.000,0.0,8.8,4.6,48.3,0.0,14.3,0.0,13.8,117,109,7.9
Zach Collins,8:16,1.500,1.500,1.000,.000,14.5,27.0,21.0,15.6,0.0,0.0,50.0,10.6,138,112,5.5
Keita Bates-Diop,4:02,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,300,122,18.7
Malaki Branham,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jordan Hall,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Romeo Langford,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
