Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Vassell,36:14,.684,.684,.474,.263,0.0,12.8,5.8,12.6,1.3,2.5,8.6,28.6,123,133,2.8
Jeremy Sochan,31:24,.527,.500,.200,.100,0.0,19.7,8.9,19.9,0.0,0.0,22.3,19.2,96,138,-8.4
Keita Bates-Diop,31:18,.649,.636,.182,.273,4.0,14.8,8.9,8.7,1.6,2.9,0.0,17.6,137,132,-0.3
Tre Jones,29:22,.577,.577,.154,.000,0.0,5.3,2.4,18.9,3.3,0.0,18.8,24.4,99,132,-6.3
Jakob Poeltl,27:21,.556,.556,.000,.000,13.9,22.6,17.8,18.9,1.8,3.3,18.2,18.0,114,131,-3.4
Josh Richardson,23:16,.605,.571,.571,.143,0.0,6.7,3.0,15.5,4.2,0.0,21.2,18.2,104,130,-3.1
Isaiah Roby,22:23,.786,.786,.429,.000,0.0,13.8,6.2,17.2,0.0,8.1,0.0,14.0,159,132,7.3
Jordan Hall,15:41,.644,.500,.667,.667,16.1,29.6,22.2,14.3,0.0,0.0,34.0,16.8,112,137,-5.9
Gorgui Dieng,11:38,.333,.333,.667,.000,0.0,39.9,17.9,9.9,0.0,7.8,0.0,11.5,86,129,-8.1
Charles Bassey,11:23,1.000,1.000,.000,.000,11.1,13.6,12.2,22.4,4.3,0.0,66.7,23.6,77,129,-8.7
Keldon Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
