Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tre Jones,35:46,.434,.250,.125,1.000,0.0,12.8,6.9,13.7,2.7,2.9,8.0,15.3,103,111,-3.5
Keldon Johnson,35:37,.581,.467,.133,.467,3.7,16.0,10.4,8.3,0.0,0.0,21.7,28.4,99,119,-7.9
Zach Collins,30:22,.870,.929,.143,.714,0.0,30.1,16.2,9.7,0.0,3.4,30.3,19.0,113,114,-0.9
Romeo Langford,28:39,.808,.750,.200,.400,4.7,19.9,12.9,0.0,1.7,3.6,14.5,21.0,137,112,4.5
Malaki Branham,14:28,.333,.333,.333,.000,0.0,7.9,4.3,8.6,0.0,0.0,0.0,9.1,89,120,-9.4
Devin Vassell,26:27,.610,.577,.308,.308,0.0,17.3,9.3,12.4,5.6,0.0,6.3,26.1,121,106,6.0
Doug McDermott,24:47,.813,.813,.625,.000,5.4,4.6,5.0,30.0,0.0,0.0,11.1,15.9,154,121,9.4
Josh Richardson,22:57,.214,.214,.714,.000,11.6,24.9,18.8,31.4,0.0,0.0,22.2,17.2,82,118,-7.1
Charles Bassey,17:38,.800,.800,.000,.000,15.1,13.0,14.0,17.5,0.0,5.8,16.7,14.9,144,114,3.7
Isaiah Roby,3:19,.753,1.000,.000,1.500,80.4,68.9,74.2,0.0,29.6,0.0,23.1,57.0,115,44,39.8
Gorgui Dieng,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Alize Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
