Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Darius Garland,34:20,.676,.625,.333,.250,3.7,5.6,4.8,43.2,0.0,4.1,0.0,18.1,165,103,11.9
Evan Mobley,33:22,.571,.571,.429,.286,11.4,17.3,14.7,17.0,1.5,2.1,11.3,24.8,118,96,2.8
Jarrett Allen,32:47,.803,.769,.077,.231,11.6,23.4,18.3,5.0,0.0,0.0,12.3,23.2,143,99,4.8
Donovan Mitchell,31:08,.816,.810,.571,.048,4.1,15.4,10.5,25.7,4.9,2.3,12.3,36.5,134,90,22.4
Isaac Okoro,20:41,1.333,1.333,.667,.000,0.0,9.3,5.3,6.3,0.0,0.0,0.0,6.7,262,104,8.6
Dean Wade,25:09,.214,.214,.714,.000,0.0,22.9,13.0,9.1,2.0,0.0,0.0,13.0,67,94,-7.4
Caris LeVert,22:54,.595,.500,.400,.400,0.0,12.6,7.1,31.6,2.2,0.0,14.5,14.0,137,98,5.1
Ricky Rubio,19:46,.000,.000,.400,.000,0.0,4.9,2.8,5.5,2.5,0.0,28.6,16.5,12,100,-22.5
Danny Green,5:46,.820,.750,1.000,.500,0.0,0.0,0.0,0.0,0.0,12.2,45.0,35.8,75,99,-0.7
Robin Lopez,4:42,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,19.8,68,108,-8.3
Raul Neto,4:42,,,,,0.0,40.9,23.2,0.0,0.0,0.0,,0.0,0,91,-12.9
Lamar Stevens,4:42,.000,.000,.000,.000,0.0,40.9,23.2,23.2,0.0,0.0,0.0,9.9,67,92,-2.4
Cedi Osman,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dylan Windler,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
