Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Darius Garland,32:02,.656,.656,.250,.000,0.0,7.3,4.3,42.8,0.0,0.0,11.1,28.0,135,101,3.1
Dean Wade,30:52,.429,.429,.143,.000,10.7,11.4,11.1,7.7,5.1,3.0,22.2,14.5,93,87,0.6
Donovan Mitchell,25:56,.872,.833,.778,.333,0.0,13.5,7.9,31.1,4.1,3.6,16.2,23.7,154,89,20.2
Evan Mobley,23:47,.800,.800,.100,.000,0.0,39.4,23.1,21.0,0.0,4.0,9.1,23.0,148,91,7.9
Mamadi Diakite,22:35,.600,.600,.800,.000,0.0,20.7,12.1,10.4,2.3,0.0,28.6,15.4,95,93,-1.4
Caris LeVert,33:16,.862,.864,.364,.364,5.0,17.6,12.4,17.3,1.6,0.0,19.0,23.6,142,96,8.2
Cedi Osman,28:49,.541,.500,.714,.429,0.0,20.3,11.9,0.0,0.0,0.0,19.4,17.8,86,99,-9.3
Isaac Okoro,22:17,.786,.786,.429,.000,7.4,21.0,15.4,12.6,7.1,0.0,12.5,17.9,143,83,12.5
Robin Lopez,14:08,1.000,1.000,.000,.000,23.4,0.0,9.7,0.0,0.0,0.0,60.0,17.6,86,103,-10.1
Raul Neto,6:18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,103,-6.3
Jarrett Allen,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
