Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Darius Garland,38:06,.495,.417,.278,.278,0.0,12.9,6.0,15.0,0.0,0.0,9.0,26.0,102,128,-6.4
Dean Wade,36:17,.444,.429,.857,.286,5.9,33.9,18.9,8.4,1.4,2.6,0.0,9.7,116,119,0.3
Donovan Mitchell,32:21,.583,.563,.458,.083,6.6,3.8,5.3,8.4,1.6,0.0,7.4,37.1,115,126,7.1
Evan Mobley,29:05,.291,.167,.083,.333,3.7,29.6,15.7,0.0,5.2,0.0,12.7,24.2,61,113,-9.4
Jarrett Allen,12:04,.174,.000,.000,1.000,8.8,20.4,14.2,11.7,4.2,7.8,0.0,10.7,76,111,-3.2
Cedi Osman,32:08,.500,.500,.625,.000,0.0,15.3,7.1,10.1,4.7,0.0,11.1,12.5,100,117,1.1
Isaac Okoro,31:42,.752,.583,.667,1.000,3.4,11.6,7.2,5.1,0.0,0.0,0.0,12.2,167,128,2.1
Robin Lopez,19:08,.546,.500,.000,.500,16.7,0.0,9.0,9.5,0.0,0.0,21.5,21.8,105,129,-8.8
Mamadi Diakite,3:03,1.250,1.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,250,130,44.4
Isaiah Mobley,3:03,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,101,130,-4.6
Raul Neto,3:03,.568,,,,0.0,0.0,0.0,46.3,0.0,0.0,0.0,12.9,148,130,4.7
