Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Evan Mobley,39:07,.504,.462,.000,.846,5.2,23.9,13.3,10.9,1.2,0.0,0.0,19.6,118,109,0.1
Darius Garland,38:31,.544,.450,.500,.650,0.0,20.8,9.0,24.1,1.3,0.0,13.5,33.1,106,110,0.2
Donovan Mitchell,33:08,.566,.526,.316,.158,3.1,8.0,5.2,16.4,2.9,0.0,9.0,28.9,112,108,0.7
Lamar Stevens,30:07,.750,.750,.167,.000,3.4,22.1,11.5,0.0,1.6,2.7,0.0,8.5,155,106,1.7
Isaac Okoro,28:20,.500,.500,.800,.000,7.2,0.0,4.1,4.5,1.7,0.0,0.0,7.6,127,112,-3.6
Caris LeVert,34:27,.545,.500,.333,.333,0.0,7.7,3.4,16.4,2.8,0.0,12.7,19.6,107,108,0.5
Ricky Rubio,19:42,.661,.571,.143,.429,0.0,20.3,8.8,7.8,0.0,0.0,10.7,20.3,124,113,-0.7
Robin Lopez,8:53,.500,.500,.000,.000,23.0,45.0,32.6,0.0,0.0,18.3,33.3,14.5,96,93,1.3
Cedi Osman,7:45,.500,.500,.333,.000,39.5,17.2,29.8,0.0,0.0,0.0,0.0,16.6,140,113,5.7
Danny Green,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Sam Merrill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaiah Mobley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Raul Neto,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dean Wade,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dylan Windler,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
