Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Donovan Mitchell,42:33,.643,.633,.500,.200,0.0,9.1,4.2,19.6,1.2,0.0,10.9,38.9,114,128,4.4
Caris LeVert,38:41,.615,.615,.692,.000,0.0,10.1,4.7,15.2,1.3,2.3,13.3,17.5,112,126,0.7
Jarrett Allen,34:11,.510,.400,.000,.400,13.1,34.2,22.8,15.1,1.5,10.6,14.5,9.1,136,114,4.7
Isaac Okoro,33:37,.775,.722,.222,.333,6.6,0.0,3.6,13.6,3.0,0.0,0.0,13.9,170,126,6.8
Evan Mobley,28:24,.510,.450,.300,.400,0.0,18.3,8.5,10.2,0.0,3.2,0.0,18.7,113,126,-4.2
Ricky Rubio,25:10,.500,.500,.875,.000,0.0,15.5,7.2,44.5,0.0,0.0,27.3,19.7,103,129,-5.0
Lamar Stevens,24:43,.592,.500,.600,.800,9.0,15.7,12.1,0.0,0.0,0.0,0.0,12.4,136,129,-4.7
Cedi Osman,12:40,.509,.417,.667,.333,0.0,10.2,4.7,0.0,0.0,0.0,12.7,28.1,89,130,-13.2
Robin Lopez,0:01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133,-8.4
Danny Green,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Sam Merrill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Raul Neto,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dean Wade,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
