Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bobby Portis,33:05,.627,.545,.273,.364,6.7,23.6,15.2,0.0,0.0,5.7,7.3,17.8,125,134,-4.1
Khris Middleton,32:36,.477,.400,.333,.267,0.0,3.4,1.7,27.0,0.0,2.9,5.6,23.3,112,139,-5.3
Jrue Holiday,32:13,.738,.750,.333,.167,6.9,17.3,12.1,46.7,1.5,2.9,13.4,19.7,148,134,9.7
Pat Connaughton,30:50,.460,.450,.600,.200,7.2,14.5,10.9,3.8,4.6,0.0,0.0,15.1,109,129,-1.4
Giannis Antetokounmpo,26:34,.584,.588,.000,.588,12.6,25.2,18.9,31.2,1.8,0.0,12.3,39.2,116,133,1.6
Joe Ingles,27:48,1.190,1.200,1.000,.400,0.0,20.1,10.0,0.0,0.0,0.0,25.4,12.1,151,139,0.9
Meyers Leonard,16:19,1.025,1.125,.250,.500,0.0,20.5,10.3,0.0,0.0,0.0,0.0,12.8,199,139,4.7
Jevon Carter,15:01,.300,.300,.400,.000,0.0,7.4,3.7,7.3,0.0,0.0,16.7,17.1,61,141,-15.0
Wesley Matthews,13:19,.800,.800,.800,.000,0.0,8.4,4.2,10.0,0.0,0.0,16.7,19.2,126,140,-1.7
A.J. Green,7:49,.000,.000,1.000,.000,0.0,28.6,14.3,0.0,0.0,0.0,50.0,10.9,0,138,-19.2
MarJon Beauchamp,2:13,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0,142,-28.2
Lindell Wigginton,2:13,.333,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,67,142,-28.0
