Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jrue Holiday,39:04,.409,.409,.500,.000,2.5,18.4,10.8,32.4,1.2,2.4,21.4,31.2,78,112,-6.6
Brook Lopez,38:14,.563,.531,.375,.125,2.6,14.1,8.6,4.3,1.2,12.2,10.6,21.5,100,109,1.4
Khris Middleton,33:48,.603,.607,.286,.286,5.8,2.7,4.2,24.5,5.6,0.0,20.2,25.4,105,110,3.5
Bobby Portis,31:40,.609,.545,.182,.273,6.2,31.2,19.3,9.7,0.0,0.0,7.5,18.3,121,109,2.5
Grayson Allen,31:14,.462,.462,.692,.000,0.0,8.6,4.5,9.8,0.0,3.0,7.1,19.5,88,119,-4.6
Joe Ingles,32:00,1.250,1.250,1.000,.000,0.0,14.0,7.3,33.4,3.0,0.0,25.0,10.9,176,111,13.9
Pat Connaughton,23:24,.214,.214,.714,.000,0.0,11.5,6.0,5.6,2.0,0.0,0.0,13.0,52,114,-8.2
Jevon Carter,20:50,.650,.650,.700,.000,0.0,8.6,4.5,8.4,0.0,0.0,0.0,20.9,121,121,0.0
Jae Crowder,14:46,.532,.000,1.000,2.000,6.6,12.2,9.5,8.3,0.0,0.0,34.7,8.5,104,119,-6.0
Thanasis Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
MarJon Beauchamp,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Goran Dragić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
A.J. Green,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Meyers Leonard,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
