Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,36:34,.687,.606,.091,.485,5.6,21.9,13.8,42.3,2.6,0.0,11.1,49.5,134,110,20.0
Pat Connaughton,32:05,.550,.550,.900,.000,0.0,6.2,3.1,7.1,0.0,0.0,0.0,12.5,127,122,-1.8
Grayson Allen,29:23,.167,.167,.778,.000,7.0,3.4,5.2,7.0,1.6,0.0,0.0,12.3,71,119,-10.8
Brook Lopez,27:46,.808,.808,.154,.000,22.1,21.6,21.8,16.9,1.7,14.8,7.1,20.3,162,102,19.5
Jevon Carter,23:22,.000,.000,.500,.000,0.0,8.6,4.3,12.8,0.0,0.0,33.3,5.2,55,121,-12.9
Bobby Portis,28:22,.632,.615,.462,.077,10.8,35.3,23.2,18.7,3.4,0.0,0.0,19.0,150,103,12.3
Jrue Holiday,18:59,.375,.375,.500,.000,0.0,5.3,2.7,0.0,0.0,0.0,27.3,23.3,57,122,-18.7
Joe Ingles,18:21,.600,.600,1.000,.000,0.0,16.3,8.3,24.5,2.6,0.0,16.7,13.1,125,112,3.1
MarJon Beauchamp,15:45,.500,.500,.000,.000,13.0,0.0,6.4,7.3,3.0,0.0,0.0,10.2,135,117,-0.3
A.J. Green,9:23,.000,.000,1.000,.000,0.0,10.7,5.4,10.7,0.0,0.0,25.0,17.1,17,120,-22.0
Thanasis Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Serge Ibaka,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Wesley Matthews,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jordan Nwora,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
