Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jevon Carter,30:58,.467,.467,.400,.000,0.0,11.1,4.7,18.8,1.5,2.3,6.3,20.9,96,116,-1.3
Bobby Portis,30:06,.510,.406,.125,.375,14.2,19.0,16.3,13.1,1.6,0.0,5.1,26.4,115,116,2.0
Pat Connaughton,29:26,.556,.556,.667,.000,0.0,11.6,5.0,0.0,3.2,0.0,10.0,13.8,96,114,-2.6
Grayson Allen,26:12,.547,.500,.818,.182,0.0,21.8,9.3,55.0,1.8,0.0,14.4,21.4,115,114,6.3
Brook Lopez,23:30,.383,.350,.300,.100,14.6,29.2,20.8,0.0,2.0,3.0,16.1,21.4,79,110,-8.2
MarJon Beauchamp,25:00,.427,.417,.750,.167,10.3,4.6,7.8,0.0,1.9,0.0,13.4,24.1,82,118,-7.6
A.J. Green,19:15,.714,.714,.714,.000,0.0,17.8,7.6,0.0,2.4,0.0,12.5,16.8,112,114,1.2
Joe Ingles,17:19,.000,.000,1.000,.000,0.0,0.0,0.0,48.9,2.7,0.0,33.3,14.0,47,117,-11.9
Serge Ibaka,15:37,.286,.286,.429,.000,11.0,0.0,6.3,0.0,6.0,4.6,30.0,25.9,49,107,-16.3
Sandro Mamukelashvili,13:04,.258,.000,.667,.667,0.0,35.0,15.0,32.4,0.0,0.0,0.0,12.0,93,115,-2.1
Jordan Nwora,5:28,1.064,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,229,123,8.2
Thanasis Antetokounmpo,4:05,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,19.8,0,123,-28.8
Wesley Matthews,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
