Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bobby Portis,36:57,.699,.667,.500,.167,5.6,31.8,18.6,4.8,1.4,0.0,0.0,23.1,147,96,12.7
Brook Lopez,36:33,.577,.526,.105,.421,8.6,11.7,10.1,5.1,0.0,2.6,4.3,28.4,122,100,1.4
Jrue Holiday,36:17,.588,.588,.471,.000,2.9,20.6,11.6,69.8,2.8,0.0,29.2,29.2,110,95,9.0
Jevon Carter,32:26,.727,.727,.727,.000,3.2,9.9,6.5,9.8,0.0,0.0,8.3,16.3,136,102,3.0
Khris Middleton,8:24,.000,.000,.333,.000,0.0,12.7,6.3,0.0,0.0,0.0,25.0,21.0,0,102,-27.7
Wesley Matthews,30:21,.500,.500,.571,.000,6.9,21.1,13.9,9.2,1.7,3.2,0.0,10.2,128,94,2.5
Joe Ingles,24:18,.643,.643,1.000,.000,0.0,4.4,2.2,17.9,4.2,0.0,22.2,16.3,108,94,4.1
Jae Crowder,16:42,.000,.000,.600,.000,6.2,25.5,15.8,14.7,3.0,5.7,0.0,13.2,44,88,-5.8
A.J. Green,10:13,.000,.000,1.000,.000,10.2,31.3,20.7,0.0,0.0,0.0,0.0,12.9,26,99,-14.9
Meyers Leonard,6:31,.000,.000,.500,.000,32.0,0.0,16.2,0.0,0.0,0.0,0.0,13.5,64,104,-21.6
Thanasis Antetokounmpo,0:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,104,-6.1
MarJon Beauchamp,0:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,104,-6.4
