Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
OG Anunoby,35:33,.367,.350,.150,.050,2.5,15.0,7.4,20.3,2.8,0.0,19.7,27.5,77,117,-8.0
Gary Trent Jr.,30:43,.414,.342,.421,.474,2.8,0.0,1.7,17.6,4.9,0.0,11.6,32.5,94,115,-0.9
Malachi Flynn,30:04,.333,.333,.250,.000,0.0,4.4,1.8,15.3,1.7,0.0,7.7,16.6,88,121,-7.2
Thaddeus Young,27:40,.600,.600,.200,.000,9.5,24.1,15.3,33.9,3.6,0.0,9.1,15.3,135,114,9.7
Christian Koloko,17:48,.420,.333,.000,1.333,19.6,7.5,14.8,0.0,0.0,6.1,17.4,12.4,97,120,-8.5
Juancho Hernangómez,32:49,.506,.500,.556,.222,16.0,16.3,16.1,0.0,4.6,0.0,16.8,13.9,106,113,-1.4
Chris Boucher,28:51,.324,.133,.200,.533,24.2,37.0,29.3,0.0,1.7,3.8,0.0,24.7,104,114,-4.0
Jeff Dowtin,21:12,.530,.500,.333,.111,0.0,12.6,5.0,8.4,0.0,0.0,0.0,17.1,131,124,-2.1
Khem Birch,10:40,1.000,1.000,.000,.000,0.0,37.5,14.8,0.0,0.0,0.0,0.0,3.6,200,120,-4.3
Ron Harper Jr.,4:40,1.000,1.000,.667,.000,0.0,28.6,11.3,0.0,0.0,0.0,0.0,24.7,191,122,35.5
Dalano Banton,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Justin Champagnie,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
