Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
OG Anunoby,39:19,.431,.333,.167,.583,2.7,10.5,6.1,3.9,3.6,0.0,21.0,21.4,73,110,-9.6
Fred VanVleet,34:22,.694,.684,.526,.053,0.0,12.0,5.2,25.4,2.8,5.4,9.3,27.6,118,108,13.8
Gary Trent Jr.,32:41,.713,.667,.333,.250,0.0,12.6,5.5,22.8,4.4,2.8,13.1,20.7,123,106,8.8
Scottie Barnes,30:25,.253,.222,.222,.222,3.5,22.5,11.8,24.0,0.0,0.0,9.2,15.8,71,115,-9.7
Christian Koloko,21:03,.282,.250,.125,.250,5.1,13.0,8.6,7.3,0.0,4.4,18.4,22.8,55,114,-16.6
Otto Porter Jr.,17:13,.563,.500,.250,.250,0.0,0.0,0.0,9.2,0.0,0.0,0.0,11.4,117,120,-4.8
Chris Boucher,14:28,.000,.000,.667,.667,0.0,28.4,12.4,0.0,0.0,0.0,20.5,14.9,0,114,-23.8
Precious Achiuwa,13:52,.727,.667,.000,.333,7.7,29.7,17.3,15.6,0.0,6.7,0.0,21.9,148,110,10.1
Juancho Hernangómez,10:34,.833,.833,.667,.000,10.1,13.0,11.4,16.9,0.0,8.7,0.0,12.5,165,112,11.2
Thaddeus Young,10:24,,,,,0.0,0.0,0.0,38.5,0.0,0.0,100.0,4.2,92,120,-4.9
Dalano Banton,9:37,.286,.286,.429,.000,0.0,28.5,12.5,38.4,5.0,9.6,0.0,32.1,69,97,2.8
Malachi Flynn,6:02,.694,.500,.500,1.000,0.0,22.7,9.9,28.4,7.9,0.0,25.8,28.4,110,98,9.8
