Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
RJ Barrett,36:48,.533,.472,.389,.333,0.0,17.2,8.0,21.8,2.5,0.0,4.6,24.3,115,105,3.1
Jalen Brunson,33:35,.751,.714,.357,.214,3.2,15.0,8.7,43.7,0.0,0.0,16.4,22.6,139,111,4.5
Julius Randle,32:31,.832,.813,.813,.375,6.7,23.3,14.4,17.2,0.0,0.0,21.2,30.1,126,110,8.9
Cam Reddish,28:44,.508,.429,.714,.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,106,112,-7.0
Jericho Sims,16:52,1.000,1.000,.000,.000,6.5,22.5,13.9,0.0,0.0,7.1,33.3,7.4,125,105,-5.5
Obi Toppin,25:46,.638,.550,.800,.400,4.2,29.4,15.9,17.7,7.2,0.0,14.5,22.1,121,93,10.8
Isaiah Hartenstein,20:51,.515,.333,.333,.667,10.5,24.2,16.8,12.5,0.0,5.8,20.5,9.7,121,106,-3.2
Immanuel Quickley,16:41,.654,.583,.333,.333,6.5,22.7,14.0,9.5,5.6,0.0,12.7,19.5,123,97,4.9
Derrick Rose,13:34,.100,.100,.500,.000,8.0,18.6,12.9,10.0,10.3,0.0,0.0,30.5,39,87,-13.3
Evan Fournier,12:05,.333,.333,.667,.000,0.0,10.5,4.8,34.0,7.7,0.0,40.0,17.1,71,93,-0.8
Ryan Arcidiacono,0:51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-6.5
Miles McBride,0:51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-6.9
Svi Mykhailiuk,0:51,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-7.3
