Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Immanuel Quickley,43:15,.590,.537,.444,.296,7.1,11.4,9.0,31.5,1.1,0.0,3.2,30.3,135,129,7.6
Julius Randle,42:50,.644,.630,.481,.407,7.2,23.0,14.3,35.2,1.2,0.0,11.2,34.7,127,125,11.2
Quentin Grimes,36:36,.356,.150,.600,.600,0.0,13.5,6.1,0.0,2.7,0.0,13.7,16.6,72,124,-12.9
Miles McBride,31:02,.507,.500,.500,.250,0.0,4.0,1.8,9.3,0.0,0.0,18.4,14.6,92,134,-10.8
Mitchell Robinson,27:53,.000,.000,.000,.000,11.0,13.2,12.0,9.1,0.0,2.9,0.0,3.0,115,129,-6.7
Evan Fournier,16:58,.799,.750,.500,.333,0.0,14.5,6.6,0.0,5.9,0.0,12.7,19.3,136,118,8.5
Derrick Rose,16:09,.255,.200,.400,.400,0.0,0.0,0.0,8.5,0.0,0.0,14.5,17.7,57,135,-19.6
Isaiah Hartenstein,14:45,.500,.500,.250,.000,20.8,16.7,18.9,0.0,3.4,0.0,20.0,14.1,106,122,-7.5
Jericho Sims,10:32,1.000,1.000,.000,.000,9.7,11.7,10.6,13.6,0.0,7.6,0.0,3.9,215,127,5.5
Ryan Arcidiacono,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Svi Mykhailiuk,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Cam Reddish,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
