Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keegan Murray,33:55,.874,.864,.636,.091,4.6,21.4,15.2,0.0,0.0,2.3,8.0,14.9,152,98,6.4
De'Aaron Fox,32:54,.571,.536,.214,.143,4.7,11.0,8.7,37.6,5.6,0.0,28.7,25.8,111,90,1.9
Domantas Sabonis,30:20,.538,.538,.077,.000,10.2,23.9,18.8,45.9,0.0,0.0,38.1,28.1,101,99,-3.4
Harrison Barnes,30:00,.919,.900,.900,.200,0.0,6.0,3.8,8.1,1.5,0.0,15.5,17.4,147,101,7.9
Kevin Huerter,20:45,.357,.357,.429,.000,0.0,8.7,5.5,10.4,0.0,0.0,0.0,13.7,103,104,-8.4
Trey Lyles,25:21,1.010,1.000,.727,.182,0.0,25.0,15.8,0.0,3.6,9.2,14.4,22.2,149,83,19.5
Malik Monk,23:53,.689,.667,.556,.111,13.0,26.5,21.5,41.3,0.0,0.0,17.5,19.5,149,98,7.9
Richaun Holmes,14:18,.563,.500,.000,.250,21.7,12.7,16.0,0.0,0.0,5.4,18.4,15.5,113,98,-8.6
Davion Mitchell,11:44,.676,.625,.500,.250,13.2,0.0,4.9,10.0,0.0,0.0,0.0,15.4,161,106,0.6
Terence Davis,3:22,.615,.500,.500,.500,0.0,0.0,0.0,69.6,0.0,0.0,17.0,70.9,115,106,-8.4
Matthew Dellavedova,3:22,,,,,0.0,26.9,17.0,29.1,0.0,0.0,,0.0,245,98,3.4
PJ Dozier,3:22,1.000,1.000,.000,.000,0.0,26.9,17.0,0.0,27.2,0.0,0.0,12.1,200,37,40.4
Alex Len,3:22,,,,,46.0,26.9,33.9,29.1,0.0,0.0,100.0,12.1,94,98,-3.8
KZ Okpala,3:22,.568,,,,0.0,0.0,0.0,0.0,13.6,0.0,0.0,10.6,123,75,9.7
Keon Ellis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
