Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
De'Aaron Fox,41:26,.518,.478,.348,.304,0.0,14.5,7.8,33.5,1.2,0.0,10.3,28.8,117,123,-0.4
Domantas Sabonis,40:15,.781,.769,.000,.077,14.5,37.3,26.8,25.2,1.2,1.6,27.1,18.8,130,116,6.4
Harrison Barnes,36:21,.615,.500,.500,.500,6.4,16.5,11.9,10.0,0.0,0.0,0.0,11.0,154,125,-0.4
Keegan Murray,32:23,.417,.417,.667,.000,3.6,9.3,6.7,0.0,1.5,2.0,0.0,15.2,98,121,-5.3
Terence Davis,24:50,.679,.679,.857,.000,4.7,8.1,6.5,12.3,0.0,2.6,22.2,29.8,106,124,0.5
Malik Monk,32:34,.726,.654,.769,.615,7.2,3.1,5.0,12.2,0.0,0.0,5.7,22.1,154,128,6.5
Davion Mitchell,12:16,.333,.333,.667,.000,19.1,8.2,13.2,19.0,0.0,0.0,25.0,13.4,101,127,-5.4
Trey Lyles,12:10,.625,.625,.500,.000,0.0,24.7,13.3,21.3,0.0,0.0,0.0,13.5,150,123,6.8
Chimezie Metu,4:37,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.8,70,128,-12.7
Richaun Holmes,3:08,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,103,128,-19.8
Matthew Dellavedova,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Keon Ellis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kevin Huerter,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
KZ Okpala,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Neemias Queta,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
