Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Huerter,38:19,.632,.632,.579,.000,7.6,8.7,8.2,18.2,1.3,0.0,9.5,23.6,126,129,0.2
Harrison Barnes,36:09,.852,.773,.182,1.000,8.0,21.6,15.7,11.0,0.0,0.0,0.0,18.9,184,130,8.9
De'Aaron Fox,35:59,.751,.667,.222,.500,0.0,12.4,7.0,28.9,0.0,0.0,8.3,28.7,150,131,5.0
Keegan Murray,34:41,.533,.450,.600,.500,0.0,6.4,3.6,3.3,0.0,0.0,14.1,17.6,98,133,-8.6
Domantas Sabonis,33:48,.880,.900,.200,1.600,12.9,33.0,24.3,24.1,1.4,0.0,26.0,14.7,151,124,6.1
Malik Monk,19:05,.581,.500,.333,.333,0.0,5.8,3.3,19.1,5.0,0.0,22.5,20.1,106,121,-2.6
Chimezie Metu,14:12,.750,.750,.250,.000,10.2,39.3,26.7,0.0,0.0,0.0,0.0,12.1,157,126,-0.5
Davion Mitchell,14:11,.500,.500,.600,.000,0.0,7.9,4.5,25.2,0.0,0.0,0.0,15.2,128,132,-2.4
Trey Lyles,10:11,.375,.375,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,81,134,-11.7
Terence Davis,3:25,.500,.500,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,100,134,-13.1
Matthew Dellavedova,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Richaun Holmes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Alex Len,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Chima Moneke,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
KZ Okpala,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
