Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
De'Aaron Fox,40:17,.683,.625,.292,.292,0.0,17.8,7.8,13.8,1.2,0.0,12.9,34.5,119,113,3.3
Domantas Sabonis,37:49,.648,.714,.071,.857,6.0,34.1,18.4,25.5,1.3,2.0,9.4,25.2,129,109,7.3
Harrison Barnes,35:04,.450,.450,.400,.000,6.4,12.3,9.0,3.7,1.4,0.0,9.1,14.0,94,113,-4.7
Kevin Huerter,32:12,.571,.643,.857,.286,0.0,4.4,2.0,7.8,0.0,2.4,11.3,12.3,103,115,-2.6
Keegan Murray,24:16,.250,.250,.667,.000,0.0,11.8,5.2,0.0,2.0,0.0,14.3,12.9,43,112,-10.3
Trey Lyles,29:34,.718,.700,.700,.100,0.0,14.5,6.4,9.4,0.0,2.6,16.1,18.8,117,113,3.3
Malik Monk,28:31,.689,.650,.700,.200,0.0,5.0,2.2,24.6,0.0,0.0,8.4,18.6,136,117,2.9
Davion Mitchell,12:43,.000,.000,.500,.000,0.0,11.3,5.0,8.9,0.0,0.0,50.0,14.1,17,116,-20.5
Chimezie Metu,10:54,.773,.667,.000,.667,0.0,39.4,17.4,13.0,0.0,0.0,0.0,15.9,164,113,8.2
Terence Davis,8:29,.500,.500,.600,.000,0.0,16.9,7.4,54.3,5.7,9.1,0.0,26.4,124,95,20.1
Richaun Holmes,5:11,.500,.500,.000,.000,43.5,27.6,36.5,0.0,0.0,0.0,0.0,17.3,139,114,-4.9
Matthew Dellavedova,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Alex Len,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
KZ Okpala,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
