Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kevin Huerter,34:11,.318,.318,.455,.000,0.0,7.4,4.1,19.2,1.4,2.4,15.4,17.3,82,113,-8.0
Domantas Sabonis,32:24,.990,.900,.200,1.400,0.0,31.2,17.2,3.5,0.0,0.0,19.8,14.1,159,115,-0.5
De'Aaron Fox,31:48,.835,.800,.200,.267,0.0,11.9,6.6,38.5,1.5,0.0,0.0,24.0,178,114,14.3
Harrison Barnes,29:21,.760,.643,.429,1.143,5.3,30.1,19.0,7.9,3.3,0.0,8.7,17.8,151,108,6.8
Terence Davis,14:39,.357,.357,.429,.000,10.6,17.2,14.2,23.7,3.3,0.0,30.0,31.0,75,109,-12.4
Malik Monk,28:01,.684,.684,.474,.000,5.5,13.5,9.9,11.8,0.0,0.0,5.0,32.5,129,118,3.3
Davion Mitchell,27:39,.500,.500,.167,.000,0.0,9.1,5.0,16.2,0.0,0.0,0.0,9.9,128,118,-3.0
Trey Lyles,19:41,.717,.688,.500,.500,15.7,6.4,10.6,0.0,2.5,0.0,0.0,22.5,152,113,4.1
Chimezie Metu,13:59,1.126,1.125,.250,.250,11.1,18.1,14.9,10.0,3.5,0.0,18.4,17.7,177,109,13.7
KZ Okpala,1:49,,,,,0.0,0.0,0.0,55.0,0.0,0.0,,0.0,225,119,19.3
Matthew Dellavedova,1:37,,,,,0.0,78.1,43.0,0.0,0.0,0.0,,0.0,0,109,-2.9
Keon Ellis,1:37,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-17.0
Alex Len,1:37,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119,-5.0
Chima Moneke,1:37,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,84.4,39,119,-43.7
