Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keegan Murray,39:08,.536,.536,.714,.000,0.0,14.3,7.2,7.8,1.3,0.0,12.5,18.8,98,140,-7.3
Domantas Sabonis,36:57,.546,.583,.083,.500,12.4,27.2,19.9,52.1,1.4,0.0,29.1,25.7,111,137,2.9
De'Aaron Fox,28:34,.682,.636,.455,.455,0.0,3.9,2.0,17.4,0.0,0.0,7.0,22.9,135,146,-1.1
Harrison Barnes,24:59,.628,.571,.571,.571,4.6,17.9,11.3,5.8,0.0,0.0,10.2,18.0,122,143,-2.7
Kessler Edwards,19:46,.800,.800,.800,.000,17.3,0.0,8.6,7.7,0.0,5.1,0.0,11.6,175,143,4.3
Terence Davis,20:45,.636,.667,1.000,.111,5.5,16.1,10.9,0.0,0.0,0.0,0.0,20.9,125,143,0.4
Davion Mitchell,19:11,.813,.813,.625,.000,0.0,11.6,5.9,9.4,0.0,0.0,0.0,19.2,156,144,5.6
Malik Monk,17:08,.342,.143,.571,.571,0.0,6.5,3.3,15.5,3.0,5.8,0.0,23.5,93,134,-7.9
Trey Lyles,10:26,.000,.000,1.000,.000,0.0,53.5,27.1,0.0,0.0,9.6,66.7,13.2,0,128,-16.8
PJ Dozier,5:04,.000,.000,.000,.000,0.0,22.0,11.1,0.0,0.0,19.7,33.3,27.3,0,129,-24.1
Keon Ellis,5:04,,,,,0.0,0.0,0.0,24.3,0.0,0.0,,0.0,244,145,-10.0
Richaun Holmes,5:04,1.250,1.250,.500,.000,22.6,22.0,22.3,0.0,0.0,0.0,33.3,27.3,126,142,14.1
Chimezie Metu,5:04,.615,.500,.000,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,130,147,-5.2
Matthew Dellavedova,2:50,1.000,1.000,.000,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.3,217,147,26.0
Alex Len,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
