Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
De'Aaron Fox,38:42,.466,.438,.208,.167,0.0,10.6,5.0,33.0,0.0,0.0,3.7,29.3,113,127,-3.9
Domantas Sabonis,37:10,1.051,1.083,.167,.250,9.7,29.5,18.9,29.9,0.0,0.0,34.4,23.2,136,125,10.3
Harrison Barnes,31:39,.425,.350,.400,.400,3.8,8.7,6.1,3.3,3.0,0.0,0.0,15.7,103,121,-4.7
Kevin Huerter,30:21,.833,.833,.556,.000,4.0,4.5,4.2,10.2,1.6,0.0,5.3,26.5,151,124,11.2
Keegan Murray,27:22,.643,.700,.200,.200,4.4,20.0,11.7,7.8,3.5,0.0,0.0,8.4,144,119,3.9
Davion Mitchell,22:53,.600,.600,.000,.000,0.0,6.0,2.8,14.4,0.0,0.0,28.6,13.0,99,128,-6.6
Trey Lyles,19:28,.417,.417,.667,.000,12.3,42.3,26.3,5.5,0.0,9.5,0.0,13.1,114,116,-0.9
Malik Monk,18:51,.467,.286,.571,.857,0.0,7.3,3.4,28.4,0.0,0.0,17.2,26.1,103,128,-7.4
Richaun Holmes,10:49,1.017,1.000,.000,.333,22.2,25.4,23.7,0.0,0.0,8.5,22.5,17.4,156,119,2.8
KZ Okpala,2:43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.6,0,128,-34.8
Terence Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Matthew Dellavedova,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Alex Len,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Chimezie Metu,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Neemias Queta,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
