Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Domantas Sabonis,40:52,.817,.818,.091,.636,6.5,30.0,19.3,25.4,2.4,2.1,17.6,18.6,145,106,10.3
De'Aaron Fox,39:21,.523,.474,.263,.474,0.0,14.2,7.7,34.3,1.2,0.0,11.6,29.4,107,115,-3.2
Harrison Barnes,36:35,.816,.722,.444,.667,3.6,18.3,11.6,7.2,3.9,0.0,20.5,17.8,129,107,5.7
Keegan Murray,35:01,.720,.692,.462,.154,0.0,6.4,3.5,0.0,0.0,0.0,6.7,18.9,121,121,-0.1
Kevin Huerter,28:42,.722,.722,.667,.000,4.6,3.9,4.2,19.3,1.7,0.0,0.0,14.0,149,117,4.6
Malik Monk,26:18,.539,.375,.250,.625,0.0,8.5,4.6,29.2,0.0,0.0,16.4,20.7,111,120,-4.8
Terence Davis,17:24,.714,.714,.714,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,125,123,-1.6
Matthew Dellavedova,8:39,.000,.000,1.000,.000,0.0,0.0,0.0,12.9,0.0,0.0,0.0,10.3,33,122,-18.1
Chimezie Metu,4:02,.000,.000,.000,.000,0.0,27.7,15.1,0.0,11.9,0.0,25.0,44.2,0,85,-41.7
Richaun Holmes,3:06,1.000,1.000,.000,.000,0.0,36.0,19.6,56.3,0.0,0.0,0.0,14.4,208,110,25.0
Keon Ellis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Trey Lyles,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Davion Mitchell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
KZ Okpala,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Neemias Queta,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
