Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,36:21,.589,.472,.222,.833,2.5,5.4,3.9,22.4,5.4,0.0,10.9,31.5,118,100,10.0
Chris Paul,34:39,.567,.500,.333,.267,2.6,5.7,4.1,27.4,2.8,0.0,0.0,20.0,134,106,7.6
Josh Okogie,32:47,.460,.450,.300,.200,8.3,17.9,12.9,0.0,3.0,2.7,0.0,13.7,110,98,0.1
Kevin Durant,28:53,.396,.333,.222,.278,3.1,23.7,13.0,21.0,0.0,0.0,9.0,31.8,88,104,-1.5
Deandre Ayton,28:41,.556,.556,.000,.000,0.0,10.2,4.9,0.0,1.7,9.1,10.0,14.4,99,101,-2.9
Torrey Craig,22:34,.667,.667,.333,.000,8.0,13.0,10.4,6.0,0.0,0.0,0.0,5.5,156,109,-1.5
Bismack Biyombo,19:19,.466,.500,.000,.167,28.1,10.1,19.5,0.0,2.5,13.6,23.7,18.1,97,97,-2.7
Cameron Payne,13:21,.550,.550,.200,.000,0.0,7.3,3.5,32.7,3.7,0.0,0.0,31.0,119,103,12.2
Terrence Ross,12:51,.000,.000,.333,.000,0.0,30.5,14.6,18.7,0.0,0.0,0.0,9.7,36,101,-10.1
T.J. Warren,10:34,.250,.250,.000,.000,8.6,27.8,17.8,38.4,0.0,8.3,0.0,15.7,96,98,7.1
Darius Bazley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jock Landale,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Damion Lee,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Landry Shamet,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Ish Wainright,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
