Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,38:04,.327,.208,.417,.333,1.9,5.9,3.4,13.5,2.6,0.0,3.5,29.9,79,118,-8.7
Chris Paul,37:38,.426,.353,.588,.235,1.9,14.8,6.9,33.5,2.6,2.8,17.6,24.1,87,112,-3.4
Landry Shamet,31:52,.500,.500,.846,.000,4.4,7.0,5.4,17.7,3.1,0.0,0.0,16.3,115,116,0.9
Torrey Craig,29:28,.354,.278,.556,.222,12.0,26.5,17.6,11.0,5.0,0.0,0.0,13.4,105,102,-0.2
Deandre Ayton,14:30,.239,.200,.100,.100,14.6,0.0,8.9,0.0,0.0,0.0,8.7,31.5,61,127,-22.9
Damion Lee,22:16,.278,.278,.556,.000,0.0,10.0,3.9,7.5,4.4,0.0,0.0,16.1,66,112,-8.5
Bismack Biyombo,21:58,.902,1.000,.000,.667,9.6,15.2,11.8,16.5,0.0,14.3,20.5,8.9,151,115,2.9
Josh Okogie,20:02,.592,.563,.375,.125,7.0,22.3,13.0,30.7,2.4,10.4,10.6,18.8,121,106,7.0
Jock Landale,11:32,.643,.600,.200,.200,6.1,0.0,3.7,0.0,0.0,9.0,0.0,18.8,134,124,1.2
Cameron Payne,8:23,1.125,1.125,1.000,.000,0.0,0.0,0.0,36.2,5.8,0.0,20.0,23.8,133,113,27.9
Ish Wainright,4:17,.000,.000,1.000,.000,0.0,26.1,10.1,0.0,0.0,0.0,0.0,9.3,0,114,-17.4
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
