Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,36:22,.730,.696,.250,.286,0.0,10.7,4.7,6.5,1.2,0.0,8.7,39.1,127,121,8.2
Chris Paul,33:13,.441,.400,.200,.133,3.1,19.5,10.3,51.1,4.1,2.6,5.9,20.9,119,111,6.4
Torrey Craig,31:03,.444,.357,.714,.286,6.6,20.9,12.9,11.3,0.0,11.0,27.6,14.4,87,113,-2.6
Josh Okogie,20:38,.735,.700,.400,.200,4.9,12.6,8.3,18.9,0.0,0.0,0.0,10.9,163,123,1.0
Bismack Biyombo,20:04,.478,.500,.000,.500,10.2,25.9,17.1,0.0,0.0,12.8,0.0,15.0,108,111,-2.5
Landry Shamet,20:22,1.025,1.125,1.000,.500,0.0,0.0,0.0,12.8,2.2,0.0,29.1,13.9,124,120,3.8
Terrence Ross,16:00,.644,.625,.625,.375,0.0,32.4,14.3,9.4,2.8,0.0,9.7,26.6,113,115,3.5
Jock Landale,14:50,.460,.500,.200,.200,13.8,8.7,11.6,8.6,3.1,0.0,15.5,17.9,96,117,-6.1
Cameron Payne,14:27,.200,.200,.400,.000,7.1,44.9,23.7,49.0,0.0,0.0,16.7,17.1,91,119,-4.9
Damion Lee,13:19,.750,.750,.750,.000,0.0,19.5,8.6,9.8,0.0,0.0,33.3,18.6,89,122,-6.0
Ish Wainright,12:33,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0,125,-23.6
Darius Bazley,7:09,.798,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.8,155,115,3.5
T.J. Warren,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
