Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,41:33,.598,.526,.263,.526,0.0,5.9,2.8,36.3,0.0,0.0,11.4,25.6,122,113,4.0
Damion Lee,37:36,.830,.786,.714,.857,0.0,9.8,4.6,7.5,0.0,0.0,29.3,14.6,111,112,-1.8
Deandre Ayton,31:33,.530,.550,.000,.300,6.9,46.8,25.7,27.3,1.5,0.0,11.7,32.8,101,107,1.0
Torrey Craig,25:10,.200,.200,.200,.000,17.3,9.8,13.8,10.3,0.0,0.0,28.6,11.2,75,112,-9.4
Dario Šarić,8:18,.735,.833,.333,1.333,13.1,44.5,27.9,0.0,0.0,0.0,0.0,23.1,146,109,5.6
Saben Lee,29:27,.631,.636,.364,.182,3.7,8.4,5.9,33.5,1.6,0.0,7.8,17.6,132,109,5.3
Ish Wainright,22:01,.417,.417,.667,.000,9.9,11.2,10.5,6.3,2.1,0.0,0.0,11.0,110,107,-3.2
Cameron Johnson,21:50,.681,.500,.600,.900,5.0,28.2,15.9,14.6,2.1,7.9,12.5,29.5,131,99,13.4
Bismack Biyombo,16:10,.284,,,,6.7,38.1,21.5,7.6,0.0,5.3,0.0,4.4,103,105,-1.7
Duane Washington Jr.,6:22,.000,.000,.500,.000,0.0,19.3,9.1,58.0,0.0,0.0,20.0,31.7,38,111,-25.0
Jock Landale,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
