Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,27:31,.873,.870,.435,.217,0.0,11.1,5.8,36.1,0.0,3.9,10.6,42.8,151,106,21.1
Chris Paul,24:05,1.014,1.000,.625,.250,0.0,17.0,8.8,48.4,7.9,0.0,10.1,17.1,195,88,25.2
Deandre Ayton,24:04,.607,.556,.000,.222,4.5,29.7,17.5,10.2,0.0,4.4,0.0,17.1,144,101,1.2
Torrey Craig,21:31,.500,.500,.667,.000,0.0,19.0,9.8,9.5,0.0,9.9,25.0,7.8,101,99,-1.2
Josh Okogie,20:55,.417,.417,.500,.000,15.6,4.9,10.1,15.5,0.0,5.1,14.3,14.0,119,106,-2.0
Terrence Ross,23:23,.865,.846,.769,.154,4.7,4.4,4.5,12.6,4.1,0.0,0.0,24.8,178,100,18.7
Jock Landale,17:41,.500,.500,.000,.000,6.2,17.3,11.9,0.0,0.0,6.0,33.3,14.2,74,102,-13.8
Cameron Payne,17:41,.400,.400,.500,.000,0.0,17.3,8.9,49.8,5.4,0.0,23.1,30.7,96,94,-5.2
Ish Wainright,16:56,.000,.000,1.000,.000,19.3,30.2,24.9,0.0,2.8,6.3,25.0,9.9,59,92,-7.8
Damion Lee,16:09,.615,.583,.167,.500,13.5,25.3,19.6,7.4,2.9,0.0,12.0,21.5,127,98,0.8
Darius Bazley,10:10,.300,.300,.600,.000,10.7,20.1,15.6,10.7,0.0,0.0,16.7,24.6,78,106,-16.0
T.J. Warren,7:26,,,,,14.7,41.2,28.4,0.0,0.0,0.0,,0.0,239,101,-4.3
Bismack Biyombo,6:14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-7.5
Saben Lee,6:14,.205,.000,.250,.500,17.5,0.0,8.5,0.0,0.0,0.0,0.0,32.7,71,111,-27.0
Kevin Durant,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
