Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,38:12,.808,.750,.200,.400,6.4,3.4,5.0,15.6,1.3,2.4,7.8,14.9,159,116,5.7
Chris Paul,33:52,.512,.458,.417,.500,3.6,26.8,14.9,50.2,4.3,0.0,6.4,20.6,130,103,6.7
Cameron Johnson,33:15,.791,.794,.647,.176,0.0,7.8,3.8,16.3,4.4,2.7,0.0,24.6,149,107,19.2
Devin Booker,30:26,.446,.389,.389,.278,4.0,25.6,14.5,25.0,0.0,3.0,9.0,32.5,96,112,-6.1
Bismack Biyombo,29:49,.800,.800,.000,.000,4.1,13.1,8.5,4.7,0.0,12.1,16.7,9.0,132,110,0.8
Landry Shamet,16:50,.450,.375,.625,.250,0.0,0.0,0.0,0.0,0.0,0.0,10.1,26.2,81,121,-11.9
Jock Landale,16:27,.333,.333,.667,.000,0.0,7.9,3.8,8.3,0.0,5.5,0.0,16.3,77,115,-12.6
Cameron Payne,14:08,.500,.500,.625,.000,0.0,18.4,8.9,22.0,3.5,0.0,20.0,31.5,83,108,-4.6
Torrey Craig,11:41,.694,.750,1.000,1.000,10.5,33.3,21.6,11.1,0.0,0.0,0.0,11.0,155,111,-0.1
Damion Lee,10:17,.000,.000,.500,.000,0.0,0.0,0.0,11.4,0.0,0.0,33.3,13.0,23,121,-17.9
Dario Šarić,5:01,1.500,1.500,1.000,.000,24.5,51.7,37.8,30.4,9.8,0.0,0.0,8.9,263,83,34.0
Josh Okogie,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Duane Washington Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
