Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,35:42,.523,.529,.412,.412,0.0,18.5,10.2,21.5,1.4,2.0,9.1,26.6,106,103,1.8
Mikal Bridges,34:40,.441,.441,.353,.000,3.4,2.7,3.0,8.2,2.9,0.0,5.6,22.4,95,109,-4.6
Torrey Craig,33:08,.143,.143,.571,.000,7.1,14.2,11.0,3.6,0.0,4.4,12.5,10.4,52,107,-10.6
Cameron Payne,31:31,.581,.583,.167,.333,3.7,3.0,3.3,48.6,1.6,0.0,12.7,21.5,124,112,4.8
Deandre Ayton,29:58,.871,.846,.000,.538,7.8,31.4,20.9,6.6,0.0,4.9,0.0,23.1,180,98,18.3
Damion Lee,25:24,.455,.389,.556,.222,18.4,3.7,10.3,15.6,2.0,0.0,16.8,20.1,104,111,-1.7
Bismack Biyombo,18:02,.644,.667,.000,.667,0.0,26.1,14.5,7.3,0.0,4.0,43.6,16.4,71,101,-8.2
Duane Washington Jr.,17:26,.500,.500,.600,.000,0.0,5.4,3.0,7.5,0.0,0.0,28.6,17.3,75,114,-12.1
Josh Okogie,14:09,.608,.500,.500,1.000,8.3,6.7,7.4,9.6,7.0,5.1,0.0,17.5,141,95,11.0
Jock Landale,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Chris Paul,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Ish Wainright,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
