Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Chris Paul,39:48,.466,.444,.278,.167,0.0,12.8,6.0,26.8,1.3,0.0,17.2,24.1,96,111,-2.4
Devin Booker,38:18,.481,.452,.238,.429,2.4,8.0,5.0,34.9,0.0,0.0,13.8,31.1,102,116,1.9
Deandre Ayton,35:25,.524,.524,.000,.000,7.7,23.1,14.9,0.0,0.0,6.5,4.5,25.6,112,108,2.0
Josh Okogie,32:45,.628,.643,.429,.571,11.1,9.4,10.3,0.0,4.7,0.0,10.2,12.3,127,105,6.4
Torrey Craig,26:41,.214,.214,.286,.000,20.4,15.3,18.0,18.8,0.0,4.3,12.5,12.3,95,111,-0.7
Ish Wainright,17:39,.868,.750,1.000,1.000,0.0,23.1,10.9,7.3,0.0,6.5,0.0,6.7,196,108,7.6
Terrence Ross,17:08,.700,.700,.600,.000,0.0,6.0,2.8,0.0,0.0,0.0,0.0,12.0,147,116,-2.2
Damion Lee,12:36,.500,.500,.000,.000,7.2,8.1,7.6,0.0,0.0,0.0,0.0,6.5,126,115,-7.8
Jock Landale,12:00,.518,.500,.400,.800,30.2,34.0,32.0,12.5,0.0,9.5,0.0,23.2,135,102,13.2
Cameron Payne,7:37,.143,.143,.286,.000,0.0,40.2,18.9,0.0,0.0,0.0,12.5,43.2,31,105,-34.8
Darius Bazley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Bismack Biyombo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Saben Lee,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
T.J. Warren,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
