Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,43:55,.612,.543,.304,.391,0.0,13.4,6.8,12.2,1.2,0.0,6.9,29.3,117,114,5.5
Deandre Ayton,38:29,.557,.568,.045,.136,3.1,15.3,9.3,15.6,1.3,2.6,14.6,31.6,94,111,-0.4
Mikal Bridges,37:41,.597,.600,.000,.200,6.4,15.6,11.1,24.4,1.4,0.0,21.6,16.4,109,113,0.0
Chris Paul,36:09,.455,.455,.091,.000,0.0,13.0,6.6,49.3,7.1,0.0,8.3,14.8,117,100,7.1
Cameron Johnson,22:31,.278,.278,.667,.000,5.3,10.5,7.9,12.3,4.5,0.0,18.2,21.7,61,107,-7.2
Damion Lee,30:50,.546,.500,.667,.500,7.8,15.3,11.6,13.0,3.3,0.0,0.0,10.6,133,108,3.2
Cameron Payne,16:50,.644,.500,1.000,.667,0.0,14.0,7.1,7.9,0.0,0.0,34.0,15.5,89,116,-9.3
Jock Landale,14:28,.510,.500,.400,.400,16.7,16.3,16.5,0.0,0.0,0.0,14.5,21.1,97,115,-9.6
Josh Okogie,13:36,.500,.500,.000,.000,8.9,17.3,13.1,0.0,3.8,0.0,0.0,6.5,119,106,-2.1
Torrey Craig,10:30,.500,.500,1.000,.000,0.0,11.2,5.7,13.3,4.9,0.0,25.0,16.9,80,106,2.2
Bismack Biyombo,0:01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-6.5
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Ish Wainright,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Duane Washington Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
