Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,37:10,.543,.500,.333,.167,8.2,17.5,12.3,7.9,1.3,0.0,4.9,22.0,120,114,0.0
Deandre Ayton,34:32,.813,.778,.000,.444,17.7,33.8,24.8,0.0,1.4,0.0,4.4,26.2,162,112,12.1
Chris Paul,33:39,.414,.350,.300,.200,0.0,7.7,3.4,44.2,7.1,5.6,15.5,15.4,112,98,7.9
Cameron Johnson,29:25,.636,.636,.364,.000,6.9,13.2,9.7,9.8,1.6,0.0,15.4,17.8,115,114,1.5
Devin Booker,25:35,.525,.467,.533,.467,0.0,20.3,8.9,35.5,0.0,0.0,10.0,31.6,114,116,-0.4
Torrey Craig,25:06,.315,.333,.667,1.333,8.1,10.3,9.1,0.0,0.0,7.5,38.7,12.4,52,111,-11.7
Damion Lee,21:56,.868,.750,1.000,1.000,0.0,11.8,5.2,16.1,0.0,0.0,0.0,5.3,197,117,0.4
Jock Landale,12:35,.717,.750,.000,.500,16.2,20.6,18.2,12.1,0.0,0.0,29.1,22.0,106,116,-3.5
Saben Lee,10:18,.000,.000,.400,.000,0.0,12.6,5.5,43.4,4.6,0.0,16.7,23.4,43,107,-16.9
Ish Wainright,6:03,.375,.375,1.000,.000,0.0,42.9,18.9,22.6,7.9,0.0,20.0,33.2,74,96,0.2
Dario Šarić,3:41,.000,.000,.000,.000,27.7,0.0,15.5,0.0,0.0,0.0,0.0,21.8,39,119,-29.6
Bismack Biyombo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Josh Okogie,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
