Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
DeMar DeRozan,39:55,.707,.700,.500,.300,0.0,2.5,1.4,25.1,0.0,0.0,26.1,18.0,106,111,0.1
Nikola Vučević,36:26,.538,.538,.308,.000,0.0,38.4,22.2,19.7,0.0,2.6,0.0,16.7,114,98,6.3
Zach LaVine,36:02,.632,.563,.313,.313,0.0,13.9,8.0,10.5,1.4,2.6,21.6,30.1,96,102,1.5
Patrick Williams,33:07,.650,.650,.300,.000,4.1,15.1,10.5,15.9,6.1,0.0,9.1,15.5,120,93,11.1
Ayo Dosunmu,26:51,.500,.500,.000,.000,0.0,3.7,2.2,46.7,3.8,0.0,25.0,13.9,104,102,6.7
Alex Caruso,21:08,,,,,0.0,18.9,10.9,6.3,0.0,0.0,100.0,2.2,43,106,-7.3
Coby White,20:03,.202,.111,.444,.222,6.8,15.0,11.5,21.4,0.0,0.0,23.3,30.1,50,107,-17.9
Andre Drummond,11:34,.621,.667,.000,.167,0.0,43.2,25.0,0.0,0.0,8.1,38.3,42.2,60,93,-11.8
Derrick Jones Jr.,11:23,.434,.250,.000,1.000,48.2,0.0,20.3,0.0,0.0,0.0,0.0,23.7,119,112,-0.8
Goran Dragić,3:31,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.6,0,111,-44.9
Tony Bradley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dalen Terry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
