Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,35:50,.543,.528,.389,.167,2.7,17.9,10.0,12.4,2.5,0.0,13.4,25.9,95,108,0.1
DeMar DeRozan,35:45,.422,.267,.000,.600,2.7,14.9,8.6,25.0,0.0,0.0,5.0,23.2,100,114,-3.2
Nikola Vučević,32:11,.613,.588,.412,.235,0.0,36.5,17.5,5.0,4.1,0.0,5.1,25.5,111,101,8.6
Alex Caruso,27:51,.250,.250,.750,.000,0.0,0.0,0.0,25.1,1.6,0.0,20.0,7.5,85,113,-3.5
Javonte Green,22:44,.674,.714,.143,.857,0.0,18.8,9.0,6.5,2.0,5.7,9.4,19.4,118,106,4.6
Goran Dragić,23:18,.636,.636,.182,.000,4.2,13.7,8.8,33.6,0.0,0.0,0.0,19.6,135,114,6.4
Ayo Dosunmu,20:55,1.125,1.125,.250,.000,0.0,25.5,12.2,20.4,0.0,0.0,20.0,9.9,170,112,6.6
Patrick Williams,18:54,.389,.389,.444,.000,5.2,5.6,5.4,0.0,0.0,0.0,18.2,24.2,65,115,-14.3
Derrick Jones Jr.,10:21,.600,.600,.200,.000,9.5,0.0,4.9,0.0,0.0,0.0,28.6,28.1,80,117,-9.3
Coby White,6:43,.000,.000,1.000,.000,0.0,31.8,15.2,16.6,0.0,0.0,0.0,6.2,49,111,-10.8
Andre Drummond,5:28,.000,.000,.000,1.000,17.9,19.5,18.7,20.4,0.0,0.0,0.0,21.9,43,114,-13.1
Tony Bradley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dalen Terry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
