Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,28:30,.853,.824,.353,.235,4.4,16.8,11.5,11.3,0.0,0.0,5.1,30.4,167,96,18.2
Nikola Vučević,28:30,.604,.556,.000,.444,4.4,30.3,19.1,8.1,0.0,9.1,0.0,16.6,142,87,5.2
DeMar DeRozan,27:39,.487,.471,.176,.059,0.0,13.9,7.9,19.2,1.8,4.7,5.4,29.3,111,89,-0.7
Patrick Beverley,22:10,.645,.625,.750,1.250,0.0,21.7,12.3,19.0,0.0,0.0,13.9,14.3,135,95,4.4
Alex Caruso,19:27,.667,.667,.333,.000,0.0,9.9,5.6,5.5,0.0,6.7,0.0,6.8,149,92,-0.9
Patrick Williams,27:45,.738,.750,.250,1.000,13.7,10.4,11.8,12.5,3.6,0.0,14.8,21.4,142,88,10.7
Ayo Dosunmu,25:50,.438,.438,.250,.000,0.0,33.4,19.0,12.5,1.9,0.0,20.0,17.0,90,88,-2.7
Coby White,25:14,.417,.417,.833,.000,0.0,15.2,8.6,16.5,0.0,0.0,0.0,10.4,124,96,-1.4
Andre Drummond,14:26,.597,.600,.000,.200,61.3,20.0,37.8,11.1,6.9,0.0,15.5,39.2,128,78,4.1
Dalen Terry,10:25,1.155,1.500,1.000,1.333,0.0,9.2,5.2,0.0,0.0,0.0,0.0,20.1,207,97,23.3
Derrick Jones Jr.,5:52,.000,.000,1.000,.000,0.0,0.0,0.0,16.4,0.0,0.0,0.0,7.5,69,99,-4.5
Terry Taylor,4:12,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,200,98,9.1
