Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,34:37,.766,.692,.615,.923,0.0,20.3,10.1,20.0,1.3,0.0,21.5,28.2,122,108,5.7
DeMar DeRozan,32:17,.525,.429,.071,.357,0.0,3.6,1.8,26.2,0.0,0.0,15.6,24.9,105,114,-8.7
Nikola Vučević,31:15,.618,.550,.300,.300,3.7,22.5,13.1,17.4,0.0,0.0,15.0,17.9,119,111,-1.9
Ayo Dosunmu,30:48,.558,.444,.222,.444,3.8,11.4,7.6,29.7,3.0,3.4,8.5,16.0,133,103,4.9
Patrick Williams,14:56,1.000,1.000,.400,.000,0.0,0.0,0.0,21.3,6.2,0.0,28.6,19.6,120,100,14.2
Alex Caruso,23:16,1.000,1.000,.750,.000,0.0,10.1,5.0,16.8,6.0,9.0,20.0,9.0,151,92,13.1
Javonte Green,16:48,.667,.667,.167,.000,13.9,13.9,13.9,9.0,2.8,0.0,0.0,15.0,147,106,2.7
Andre Drummond,16:45,.500,.500,.000,.000,28.0,62.9,45.4,9.1,0.0,6.2,0.0,20.0,128,99,-1.5
Goran Dragić,15:46,.722,.722,.333,.000,0.0,14.9,7.4,54.8,0.0,0.0,18.2,29.2,124,112,7.6
Coby White,11:56,.500,.500,1.000,.000,0.0,29.4,14.7,0.0,3.9,0.0,0.0,21.1,96,101,-1.2
Derrick Jones Jr.,9:58,.000,.000,.333,.000,11.7,11.7,11.7,0.0,0.0,0.0,0.0,12.6,31,113,-19.4
Dalen Terry,0:59,,,,,0.0,0.0,0.0,0.0,0.0,100.0,100.0,42.6,0,37,-20.3
Malcolm Hill,0:39,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-6.6
Tony Bradley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Marko Simonovic,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
