Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
DeMar DeRozan,40:57,.692,.611,.000,.556,2.6,13.4,7.3,32.9,1.2,0.0,8.2,26.2,142,134,4.6
Patrick Williams,39:32,.600,.600,.600,.000,0.0,24.3,10.6,6.2,1.2,5.3,0.0,11.1,123,129,-0.8
Zach LaVine,36:01,.519,.526,.316,.263,0.0,11.4,5.0,20.2,0.0,0.0,0.0,25.9,113,137,-3.7
Nikola Vučević,29:50,.360,.346,.385,.154,0.0,13.8,6.0,16.7,0.0,0.0,12.6,23.4,76,136,-13.1
Ayo Dosunmu,23:03,.571,.571,.571,.286,9.3,5.9,7.8,5.4,2.1,0.0,20.2,18.8,101,132,-8.1
Coby White,28:53,.778,.778,.889,.000,3.7,9.5,6.2,18.1,3.3,0.0,0.0,13.7,161,129,6.6
Andre Drummond,18:10,.680,.600,.000,.400,23.5,37.7,29.7,14.3,2.6,0.0,14.5,16.6,144,127,2.0
Goran Dragić,17:04,.545,.545,.545,.000,0.0,8.0,3.5,0.0,0.0,0.0,8.3,30.9,92,137,-10.7
Dalen Terry,6:30,,,,,0.0,21.1,9.2,0.0,0.0,0.0,,0.0,0,135,-9.9
Tony Bradley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Malcolm Hill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Carlik Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Marko Simonovic,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
