Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
DeMar DeRozan,37:33,.665,.625,.125,.292,0.0,12.5,6.2,40.7,1.2,4.9,6.9,34.4,131,111,10.1
Zach LaVine,33:56,.480,.441,.647,.235,3.4,13.8,8.5,20.5,1.4,0.0,5.1,25.9,104,113,-5.1
Nikola Vučević,29:48,.643,.643,.714,.000,3.8,15.7,9.7,20.3,0.0,3.1,12.5,23.9,115,114,2.8
Patrick Williams,26:05,.628,.571,.571,.571,0.0,13.5,6.7,14.7,1.8,7.1,25.5,20.1,99,108,-1.6
Ayo Dosunmu,24:24,.735,.700,.400,.200,0.0,14.4,7.1,15.9,0.0,7.6,35.5,15.4,100,112,-3.9
Alex Caruso,27:18,.000,.000,1.000,.000,0.0,4.3,2.1,12.3,3.4,0.0,33.3,4.9,59,111,-7.8
Coby White,25:25,.700,.700,.700,.000,0.0,13.8,6.8,11.3,5.5,3.6,9.1,19.2,118,102,8.6
Javonte Green,18:34,.935,1.000,.600,.400,12.3,6.3,9.3,7.9,2.5,9.9,0.0,14.1,184,108,15.0
Andre Drummond,16:57,.333,.333,.000,.000,6.7,48.3,27.3,7.1,0.0,10.9,0.0,7.9,102,101,-4.1
Kostas Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tony Bradley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Malcolm Hill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Derrick Jones Jr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Marko Simonovic,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dalen Terry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
