Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,35:34,.463,.447,.211,.053,0.0,28.9,12.8,10.3,2.6,0.0,9.3,25.5,86,103,-0.1
Nikola Vučević,35:25,.355,.313,.375,.125,0.0,29.0,12.8,4.5,1.3,0.0,10.6,22.5,66,106,-8.4
DeMar DeRozan,35:17,.542,.429,.048,.524,2.6,6.5,4.3,27.5,1.3,0.0,7.2,33.3,110,109,5.2
Patrick Williams,31:52,.472,.433,.467,.133,2.8,14.3,7.9,5.4,1.4,2.9,11.2,23.7,87,106,-1.5
Ayo Dosunmu,27:52,.685,.714,.143,.571,3.2,12.3,7.3,12.1,0.0,3.3,18.6,16.3,115,109,0.5
Coby White,25:56,.333,.333,.556,.000,0.0,13.2,5.8,11.1,0.0,0.0,10.0,16.3,67,111,-7.8
Alex Caruso,24:07,.500,.500,.500,.000,7.5,4.7,6.3,0.0,5.7,0.0,50.0,7.0,70,100,-3.5
Derrick Jones Jr.,23:01,.798,1.000,.000,2.000,7.9,24.8,15.4,17.9,0.0,0.0,0.0,3.4,184,110,3.4
Dalen Terry,0:56,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,0,113,-40.4
Tony Bradley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Andre Drummond,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Carlik Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
