Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,34:30,.465,.400,.133,.333,0.0,0.0,0.0,21.7,0.0,0.0,22.5,27.7,83,132,-9.9
Nikola Vučević,24:59,.400,.400,.200,.000,8.0,15.2,11.2,14.6,2.0,0.0,9.1,18.9,92,123,-2.7
Patrick Williams,20:40,.478,.417,.333,.500,9.7,18.3,13.5,7.9,4.9,0.0,35.3,23.5,73,115,-5.6
DeMar DeRozan,20:32,.228,.000,.429,.571,4.9,12.3,8.2,6.9,2.5,0.0,10.2,20.4,61,123,-13.1
Patrick Beverley,19:09,.000,.000,.400,.000,5.2,26.4,14.6,14.7,0.0,0.0,16.7,13.5,29,125,-13.3
Coby White,32:42,.731,.731,.462,.000,0.0,11.6,5.1,19.8,0.0,0.0,7.1,18.4,141,129,5.0
Ayo Dosunmu,32:24,.595,.550,.300,.400,0.0,7.8,3.4,22.3,3.1,0.0,20.3,19.6,106,122,1.3
Derrick Jones Jr.,18:33,.644,.583,.500,.667,5.4,13.6,9.0,0.0,2.7,5.8,0.0,18.0,142,119,7.7
Andre Drummond,16:58,.732,.750,.000,.250,35.4,44.7,39.5,16.6,0.0,12.6,25.3,30.1,114,112,11.8
Dalen Terry,13:30,.000,.000,1.000,.000,7.4,18.7,12.4,0.0,0.0,0.0,0.0,6.4,31,127,-13.9
Javonte Green,6:03,.000,.000,.000,.000,16.5,0.0,9.2,0.0,0.0,17.6,0.0,7.1,53,122,-9.9
