Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Vučević,38:47,.470,.464,.357,.143,15.2,33.2,23.4,23.7,1.3,0.0,6.3,17.6,124,103,4.2
DeMar DeRozan,37:19,.571,.548,.095,.190,0.0,3.1,1.4,25.9,4.0,0.0,4.2,27.3,124,104,6.4
Zach LaVine,34:47,.498,.471,.412,.412,0.0,20.2,9.2,8.0,2.8,0.0,4.7,26.0,105,102,-2.0
Patrick Williams,30:43,.682,.636,.364,.455,9.6,26.7,17.4,9.0,1.6,0.0,13.2,21.2,130,103,4.2
Ayo Dosunmu,28:49,.250,.250,.250,.000,0.0,4.1,1.9,19.7,1.7,3.2,20.0,7.4,87,106,-6.2
Alex Caruso,28:01,.667,.667,.444,.000,7.0,8.4,7.6,9.7,5.3,3.3,0.0,13.8,148,98,10.3
Coby White,21:39,.417,.417,.750,.000,0.0,16.2,7.4,18.9,4.6,0.0,14.3,27.7,85,99,-4.7
Derrick Jones Jr.,16:28,.500,.500,.400,.000,17.8,7.1,13.0,7.6,0.0,5.6,16.7,15.6,111,107,-4.3
Andre Drummond,3:27,1.000,1.000,.000,.000,28.4,0.0,15.5,0.0,0.0,0.0,0.0,24.9,205,113,20.3
Tony Bradley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Malcolm Hill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Carlik Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Marko Simonovic,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dalen Terry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
