Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
DeMar DeRozan,32:31,.538,.333,.000,.778,0.0,8.9,3.6,5.0,3.1,0.0,0.0,17.0,119,134,-4.7
Nikola Vučević,30:47,.667,.667,.250,.000,3.1,14.2,7.5,20.3,0.0,8.1,14.3,20.8,116,133,2.3
Zach LaVine,28:20,.613,.588,.353,.235,0.0,15.4,6.1,36.1,3.5,0.0,0.0,30.3,129,132,10.2
Ayo Dosunmu,27:30,.357,.357,.571,.000,3.5,15.9,8.4,17.2,0.0,0.0,0.0,11.6,96,140,-9.1
Patrick Williams,15:31,.381,.357,.429,.286,6.2,18.7,11.2,0.0,3.2,0.0,11.3,26.2,75,132,-10.5
Coby White,23:36,.296,.250,.625,.125,4.1,0.0,2.5,6.8,0.0,0.0,0.0,16.3,75,142,-15.8
Derrick Jones Jr.,16:56,.840,.833,.333,1.333,5.7,8.6,6.8,0.0,5.9,4.9,17.4,15.6,138,123,6.4
Alex Caruso,16:36,.532,.000,1.000,2.000,0.0,17.5,7.0,17.0,3.0,5.0,34.7,7.9,94,129,-2.8
Javonte Green,13:44,.475,.400,.400,.600,7.0,21.2,12.6,25.9,7.2,12.1,0.0,21.0,116,113,14.1
Andre Drummond,13:06,.450,.375,.125,.250,22.0,44.4,30.9,0.0,7.6,0.0,25.3,41.5,79,118,-11.1
Goran Dragić,11:25,.500,.500,.250,.000,0.0,25.5,10.1,49.3,0.0,0.0,20.0,20.0,98,138,-6.2
Tony Bradley,4:07,.000,.000,1.000,.000,23.3,35.3,28.1,0.0,0.0,0.0,0.0,11.1,62,137,-16.2
Dalen Terry,4:07,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,22.2,0,142,-32.2
Marko Simonovic,1:44,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0,142,-32.5
Malcolm Hill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
