Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,36:54,.771,.737,.263,.211,3.4,3.1,3.3,17.3,0.0,0.0,8.8,29.1,143,121,6.0
DeMar DeRozan,36:28,.612,.615,.154,.154,0.0,18.8,9.9,34.8,0.0,3.4,12.6,20.5,128,116,4.1
Alex Caruso,25:52,.595,.500,.600,.400,9.8,13.3,11.6,4.3,2.0,0.0,14.5,12.6,123,114,-4.1
Patrick Beverley,22:53,.635,.643,.429,.286,0.0,20.0,10.5,27.2,2.2,0.0,0.0,16.2,146,112,5.2
Nikola Vučević,15:17,.400,.400,.200,.000,0.0,15.0,7.9,7.7,3.3,0.0,0.0,15.4,92,111,-5.8
Coby White,26:05,.382,.382,.471,.000,9.7,21.9,16.1,29.2,1.9,0.0,5.6,32.6,99,113,-3.6
Patrick Williams,25:01,.583,.583,.500,.000,5.0,9.1,7.2,4.7,2.0,0.0,25.0,15.1,93,115,-6.0
Ayo Dosunmu,18:47,.800,.800,.600,.000,0.0,6.1,3.2,26.0,2.7,6.6,16.7,15.1,142,109,9.0
Andre Drummond,17:36,.820,.833,.000,.500,14.4,39.0,27.3,0.0,5.8,0.0,0.0,19.6,170,101,8.8
Derrick Jones Jr.,15:07,1.000,1.000,.750,.000,0.0,30.2,15.9,0.0,0.0,0.0,0.0,12.5,181,114,2.8
Dalen Terry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
