Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,47:25,.533,.450,.450,.500,2.5,2.6,2.5,29.3,3.4,2.3,10.9,28.7,104,98,7.5
DeMar DeRozan,46:22,.507,.455,.136,.273,0.0,21.3,10.4,9.4,3.4,2.3,7.5,28.5,94,93,2.9
Nikola Vučević,46:16,.763,.708,.167,.333,2.6,29.3,15.7,8.7,4.6,0.0,6.8,15.8,143,90,10.1
Patrick Beverley,39:48,.300,.300,.800,.000,5.9,6.2,6.1,8.1,1.3,2.7,9.1,13.7,71,101,-6.1
Patrick Williams,31:38,.387,.167,.333,.667,0.0,15.6,7.6,9.9,0.0,3.4,11.4,13.8,79,102,-4.6
Coby White,27:05,.557,.500,.444,.222,0.0,13.7,6.7,14.1,0.0,0.0,9.2,20.0,103,104,-1.0
Ayo Dosunmu,19:31,.500,.500,.250,.000,0.0,12.6,6.2,18.0,0.0,11.0,0.0,10.2,110,97,5.2
Derrick Jones Jr.,16:30,.442,.450,.400,.300,0.0,22.4,11.0,14.1,0.0,6.5,8.1,37.1,80,98,-1.5
Javonte Green,8:52,,,,,0.0,13.9,6.8,0.0,6.0,0.0,,0.0,0,91,-1.0
Andre Drummond,6:33,.000,.000,.000,.000,0.0,56.5,27.7,0.0,0.0,0.0,0.0,7.6,0,94,-14.2
Dalen Terry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
