Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dejounte Murray,36:35,.658,.639,.444,.222,0.0,8.0,4.3,18.3,5.1,0.0,4.8,24.6,131,99,7.2
Trae Young,31:05,.702,.700,.467,.533,0.0,6.3,3.4,57.2,3.0,0.0,5.1,27.3,151,104,15.3
John Collins,29:10,.400,.400,.100,.000,11.8,30.2,21.7,11.6,0.0,8.7,0.0,14.9,112,99,0.3
De'Andre Hunter,26:41,.450,.450,.300,.000,0.0,18.4,9.9,4.3,1.7,0.0,0.0,16.3,95,103,-7.8
Clint Capela,24:39,.850,.800,.000,.400,13.9,27.8,21.4,0.0,1.9,6.8,33.8,15.6,119,96,-1.8
Bogdan Bogdanović,33:55,.503,.472,.611,.111,0.0,2.9,1.6,7.2,1.4,2.5,0.0,24.2,106,107,-3.9
AJ Griffin,20:44,.581,.500,.167,.333,0.0,18.9,10.2,11.0,2.2,0.0,12.7,16.5,112,102,-3.5
Onyeka Okongwu,20:44,.888,.800,.000,.800,11.0,33.1,22.9,11.7,0.0,8.1,0.0,14.2,192,97,8.2
Justin Holiday,3:22,1.500,1.500,1.000,.000,0.0,29.1,15.7,0.0,0.0,0.0,0.0,12.9,300,105,22.4
Aaron Holiday,2:37,1.500,1.500,1.000,.000,0.0,0.0,0.0,59.8,0.0,0.0,0.0,16.6,277,111,33.4
Jalen Johnson,2:37,.500,.500,.500,.000,0.0,37.4,20.2,0.0,0.0,0.0,0.0,33.2,95,103,-7.6
Frank Kaminsky,2:37,,,,,0.0,0.0,0.0,37.4,0.0,0.0,100.0,16.6,49,112,-11.2
Vit Krejci,2:37,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-7.6
Tyrese Martin,2:37,1.064,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,34.7,47.8,127,111,-2.2
