Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dejounte Murray,36:27,.643,.633,.200,.200,5.5,10.1,7.6,24.3,2.8,0.0,5.8,20.3,137,130,6.1
Trae Young,32:17,.363,.250,.417,.333,0.0,0.0,0.0,25.8,0.0,0.0,12.7,20.9,90,138,-11.4
Saddiq Bey,29:30,.538,.500,.500,.143,10.2,16.7,13.1,11.1,3.5,0.0,6.3,23.0,120,127,3.7
John Collins,27:40,.230,.200,.600,.200,3.6,4.4,4.0,4.9,0.0,0.0,15.5,19.9,54,137,-18.6
Clint Capela,19:52,.500,.500,.000,.000,10.1,24.8,16.7,0.0,2.6,0.0,0.0,12.9,121,128,-4.7
Bogdan Bogdanović,23:45,.761,.714,.714,.286,4.2,10.4,7.0,32.7,2.1,0.0,11.3,16.0,153,131,9.1
Onyeka Okongwu,19:20,.904,.750,.000,1.500,15.5,19.1,17.1,0.0,0.0,9.0,13.1,16.9,170,127,5.3
AJ Griffin,16:33,.688,.688,.500,.000,0.0,14.9,6.7,10.6,0.0,0.0,11.1,23.3,123,135,4.5
Jalen Johnson,13:55,.510,.400,.600,.400,7.2,61.9,31.7,21.5,0.0,0.0,25.4,24.2,95,127,-5.9
Bruno Fernando,4:08,.532,.000,.000,2.000,24.2,29.8,26.7,0.0,0.0,21.1,0.0,19.5,147,116,7.1
Trent Forrest,4:08,.000,.000,.000,.000,0.0,59.6,26.7,0.0,0.0,0.0,0.0,10.4,0,127,-15.9
Aaron Holiday,4:08,.500,.500,.500,.000,24.2,29.8,26.7,0.0,0.0,0.0,0.0,41.4,114,133,3.0
Vit Krejci,4:08,.500,.500,.500,.000,24.2,0.0,13.3,42.4,0.0,0.0,0.0,20.7,139,138,7.4
Garrison Mathews,4:08,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0,138,-28.4
Tyrese Martin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
