Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dejounte Murray,38:59,.555,.543,.348,.130,0.0,9.0,4.5,19.7,2.5,2.4,17.1,31.6,105,107,0.3
Trae Young,36:13,.595,.565,.478,.217,0.0,6.5,3.2,52.9,0.0,0.0,7.4,31.5,137,114,7.8
Clint Capela,29:28,.919,.900,.000,.200,19.9,27.8,23.8,4.5,1.6,0.0,0.0,15.5,194,108,10.1
John Collins,16:32,.410,.333,.333,.500,7.1,42.5,24.8,0.0,5.8,5.6,0.0,18.6,104,92,0.6
De'Andre Hunter,7:15,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,200,115,-3.5
Jarrett Culver,29:57,.514,.429,.286,.571,11.7,35.2,23.5,0.0,3.2,3.1,18.6,15.1,104,101,-0.7
AJ Griffin,23:07,.625,.625,.500,.000,0.0,5.1,2.5,5.4,2.1,0.0,0.0,21.8,138,110,4.6
Vit Krejci,18:05,.000,.000,1.000,.000,0.0,6.5,3.2,5.2,0.0,0.0,0.0,4.6,38,114,-12.8
Onyeka Okongwu,17:11,.761,.714,.000,.286,27.3,27.3,27.3,7.5,0.0,0.0,20.2,24.1,136,111,1.0
Trent Forrest,15:13,1.000,1.000,.000,.000,7.7,7.7,7.7,0.0,0.0,0.0,0.0,5.5,203,114,-1.7
Frank Kaminsky,6:39,.000,.000,1.000,.000,0.0,17.6,8.8,14.2,0.0,0.0,50.0,12.6,31,113,-13.7
Aaron Holiday,1:21,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-6.9
