Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dejounte Murray,36:01,.556,.464,.286,.500,0.0,24.8,11.7,18.5,0.0,0.0,5.5,21.1,122,106,1.3
De'Andre Hunter,35:11,.619,.467,.200,.667,0.0,9.5,4.5,7.6,0.0,0.0,4.9,24.4,131,111,2.3
Trae Young,33:46,.495,.421,.263,.263,0.0,9.9,4.7,37.6,1.4,0.0,8.6,28.9,112,108,3.8
John Collins,33:28,.490,.433,.333,.200,12.0,16.7,14.2,0.0,1.4,2.7,5.8,21.8,110,104,-2.3
Clint Capela,30:00,.745,.818,.000,.364,23.3,11.2,17.6,10.8,0.0,6.0,7.3,19.3,151,107,9.9
Aaron Holiday,20:12,.400,.400,.200,.000,0.0,16.6,7.8,12.1,2.4,0.0,0.0,10.4,102,103,-2.5
Onyeka Okongwu,17:08,.600,.600,.000,.000,5.8,26.1,15.4,7.9,0.0,5.3,0.0,12.3,136,102,-0.1
AJ Griffin,17:06,.583,.583,.333,.000,5.8,6.5,6.2,7.9,0.0,0.0,25.0,19.7,95,112,-3.9
Jalen Johnson,14:32,1.025,1.000,.000,.500,0.0,15.4,7.3,8.8,3.3,0.0,29.1,9.9,139,102,3.6
Jarrett Culver,0:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-3.5
Vit Krejci,0:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-4.6
Tyrese Martin,0:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-3.6
Justin Holiday,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Frank Kaminsky,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
