Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Haliburton,28:59,.639,.577,.385,.462,0.0,21.1,10.7,54.4,1.6,0.0,24.2,30.9,106,116,4.1
Bennedict Mathurin,25:03,.250,.250,.250,.000,0.0,4.1,2.1,10.3,0.0,0.0,42.9,12.1,40,123,-13.8
Myles Turner,24:19,.698,.731,.308,.231,0.0,25.2,12.7,0.0,0.0,3.9,6.5,27.3,117,116,6.2
Andrew Nembhard,23:32,.600,.600,.200,.000,0.0,8.7,4.4,18.6,3.9,0.0,0.0,9.2,130,113,3.6
Aaron Nesmith,19:33,.255,.200,.400,.400,0.0,10.4,5.3,13.4,0.0,0.0,33.8,19.7,44,121,-16.4
Buddy Hield,25:55,.388,.278,.444,.333,4.0,27.6,15.9,21.0,5.3,0.0,16.2,20.6,82,106,1.8
T.J. McConnell,22:36,.479,.500,.200,.100,4.6,13.6,9.1,7.5,0.0,8.3,8.7,22.0,89,115,-1.2
Isaiah Jackson,22:20,.551,.500,.000,.200,9.3,18.3,13.9,0.0,0.0,4.2,8.4,23.1,104,117,-3.3
Jordan Nwora,18:15,.400,.400,.400,.000,0.0,22.4,11.3,0.0,0.0,0.0,16.7,14.3,63,119,-10.6
Oshae Brissett,7:22,.694,.833,.333,1.000,14.2,0.0,7.0,0.0,6.3,0.0,0.0,25.4,131,110,16.5
George Hill,7:22,.000,.000,1.000,.000,0.0,13.9,7.0,33.4,6.3,0.0,0.0,5.9,74,106,1.2
James Johnson,7:22,.515,.667,.333,.667,0.0,13.9,7.0,25.1,6.3,0.0,0.0,22.8,102,107,9.8
Jalen Smith,7:22,.000,.000,.667,.000,14.2,13.9,14.0,0.0,0.0,0.0,0.0,17.7,24,121,-19.2
Daniel Theis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
