Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Haliburton,35:04,.656,.656,.500,.000,8.4,17.1,11.3,29.9,3.0,0.0,11.1,22.5,137,139,8.6
Buddy Hield,30:26,.615,.615,.769,.000,9.7,6.6,8.6,14.1,3.5,0.0,7.1,20.2,134,139,4.1
Myles Turner,26:09,.740,.700,.200,.800,7.5,7.6,7.5,12.2,2.0,0.0,0.0,22.7,164,142,6.2
Aaron Nesmith,25:39,.193,.000,.333,.667,3.8,7.8,5.1,13.1,0.0,3.8,0.0,13.3,82,145,-12.8
Andrew Nembhard,19:40,.500,.500,.429,.000,0.0,20.3,6.7,13.7,2.7,0.0,12.5,17.8,103,139,-7.5
Bennedict Mathurin,30:59,.434,.417,.389,.056,6.3,6.5,6.4,19.3,1.7,0.0,0.0,26.1,114,143,-6.3
T.J. McConnell,20:57,.500,.500,.222,.000,4.7,9.5,6.3,20.3,0.0,0.0,10.0,20.9,112,147,-8.6
Chris Duarte,18:15,.654,.583,.500,.333,10.7,0.0,7.2,7.5,0.0,0.0,22.5,21.3,115,148,-5.3
Isaiah Jackson,18:03,.750,.750,.000,.000,10.9,22.2,14.6,15.2,3.0,10.9,0.0,9.7,175,132,5.8
Jalen Smith,8:13,.255,.200,.400,.400,11.9,24.3,16.0,0.0,0.0,0.0,0.0,31.4,74,145,-23.5
Oshae Brissett,6:35,1.500,1.500,1.000,.000,0.0,91.1,30.0,0.0,0.0,0.0,0.0,6.7,300,136,10.0
