Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,35:09,.677,.595,.048,.524,7.6,8.7,8.2,46.3,3.0,2.3,0.0,34.9,158,106,21.0
Jalen Williams,32:41,.683,.708,.250,.083,4.1,6.2,5.3,0.0,0.0,0.0,19.4,22.5,107,115,-2.6
Aaron Wiggins,30:48,.727,.667,.333,.333,4.3,19.9,13.1,9.2,3.4,0.0,22.5,13.7,124,103,2.9
Josh Giddey,27:53,.545,.500,.000,.333,0.0,22.0,12.4,17.4,0.0,0.0,22.5,30.3,94,110,-6.4
Jaylin Williams,18:55,.800,.800,.400,.000,7.0,27.0,18.3,15.7,0.0,0.0,0.0,12.6,176,109,11.9
Isaiah Joe,21:05,.694,.500,1.000,1.000,0.0,4.8,2.7,0.0,0.0,0.0,31.6,14.2,98,116,-6.0
Kenrich Williams,20:21,.700,.700,.400,.000,19.7,20.1,19.9,7.2,0.0,4.0,0.0,11.7,166,108,7.8
Mike Muscala,19:40,.868,.750,1.000,1.000,6.8,26.0,17.6,6.5,0.0,0.0,25.8,9.4,145,109,0.6
Darius Bazley,14:24,.571,.500,.143,.286,0.0,14.2,8.0,0.0,3.7,0.0,0.0,26.0,125,105,2.9
Ousmane Dieng,10:05,,,,,13.2,0.0,5.7,11.9,0.0,0.0,100.0,9.4,54,116,-13.4
Tre Mann,8:59,.000,.000,.667,.000,0.0,22.7,12.9,13.4,0.0,0.0,0.0,15.9,27,109,-22.0
