Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,38:00,.633,.565,.000,.304,4.4,13.7,8.5,25.7,1.3,8.4,3.7,28.6,135,111,14.7
Jalen Williams,30:34,.500,.500,.000,.000,2.7,3.4,3.0,8.7,1.6,2.6,14.3,9.2,101,117,-8.1
Luguentz Dort,25:56,.292,.292,.500,.000,6.4,12.1,8.9,10.4,3.7,3.1,14.3,21.7,67,109,-10.1
Josh Giddey,24:52,.349,.333,.083,.167,3.3,21.0,11.1,11.6,0.0,3.2,18.9,25.7,68,113,-13.1
Jeremiah Robinson-Earl,15:28,.400,.357,.571,.571,10.7,13.5,11.9,0.0,0.0,5.2,0.0,22.8,98,115,-5.4
Kenrich Williams,26:25,.619,.688,.375,.250,18.8,7.9,14.0,22.8,1.8,0.0,0.0,13.5,149,116,5.9
Tre Mann,24:07,.450,.450,.600,.000,3.4,17.3,9.6,17.0,2.0,0.0,23.1,21.7,82,112,-5.2
Ousmane Dieng,20:29,.143,.143,.571,.000,0.0,5.1,2.3,12.1,0.0,0.0,0.0,13.7,49,122,-14.3
Darius Bazley,19:34,.405,.389,.222,.222,4.2,16.0,9.4,21.9,7.3,8.2,0.0,20.3,104,96,6.2
Mike Muscala,14:32,.688,.688,.875,.000,0.0,28.7,12.7,0.0,0.0,5.5,0.0,22.1,134,108,7.0
Isaiah Joe,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Lindy Waters III,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Aaron Wiggins,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jaylin Williams,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
