Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luguentz Dort,30:49,.685,.679,.286,.571,3.0,17.3,10.3,24.4,1.5,0.0,5.4,25.2,133,105,8.6
Jalen Williams,29:36,.056,.000,.250,.250,0.0,6.0,3.1,25.6,1.6,0.0,18.4,15.4,45,109,-13.6
Isaiah Joe,26:24,.810,.792,.667,.417,0.0,10.1,5.1,0.0,1.8,0.0,12.3,25.7,124,107,6.4
Aleksej Pokusevski,22:08,.414,.400,.500,.200,4.2,20.1,12.3,27.5,0.0,0.0,0.0,20.6,104,108,-1.6
Eugene Omoruyi,16:04,.325,.222,.333,.444,17.2,16.6,16.9,18.7,2.9,0.0,0.0,28.0,95,102,-6.5
Kenrich Williams,31:56,.446,.455,.545,.273,5.8,16.7,11.3,23.5,1.5,0.0,0.0,16.2,113,106,0.5
Aaron Wiggins,21:13,.658,.625,.625,.750,4.4,25.1,14.9,31.3,0.0,0.0,8.6,23.0,132,106,7.9
Tre Mann,18:24,.527,.500,.600,.100,5.0,24.2,14.8,9.5,2.5,0.0,8.7,26.0,98,101,1.5
Lindy Waters III,17:34,1.000,1.000,.667,.000,0.0,10.1,5.2,0.0,0.0,0.0,40.0,11.9,81,111,-5.6
Jaylin Williams,15:01,.875,.875,.500,.000,0.0,23.7,12.1,22.5,3.1,0.0,0.0,11.2,175,99,9.0
Mike Muscala,10:51,.333,.333,.667,.000,0.0,16.4,8.3,13.2,0.0,0.0,0.0,11.6,84,109,-7.9
