Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,33:47,.581,.321,.286,1.357,0.0,9.7,4.3,35.1,0.0,2.5,18.3,32.4,112,124,2.3
Jeremiah Robinson-Earl,26:51,.409,.409,.364,.000,16.6,16.3,16.4,0.0,0.0,0.0,8.3,17.9,93,124,-7.9
Josh Giddey,26:50,.385,.385,.231,.000,9.9,28.5,18.3,26.7,1.7,0.0,18.8,23.8,82,117,-3.6
Jalen Williams,25:34,.318,.318,.364,.000,3.5,8.5,5.7,19.9,1.8,0.0,8.3,18.8,78,121,-9.9
Aleksej Pokusevski,21:20,.714,.714,.571,.000,0.0,10.2,4.6,36.0,0.0,4.0,22.2,16.9,115,122,4.6
Eugene Omoruyi,23:50,.500,.500,.455,.000,7.5,13.7,10.3,16.8,7.8,0.0,0.0,18.4,114,107,7.3
Tre Mann,23:43,.607,.611,.667,.222,3.7,4.6,4.1,0.0,2.0,0.0,9.2,18.3,107,122,-0.6
Isaiah Joe,18:59,.581,.500,.833,.333,0.0,28.7,12.9,17.5,2.5,4.5,30.4,20.8,86,112,-0.7
Aaron Wiggins,16:23,.600,.600,.000,.000,0.0,26.6,12.0,11.6,0.0,0.0,28.6,17.1,81,121,-10.2
Mike Muscala,11:58,.750,.750,1.000,.000,7.4,18.2,12.3,0.0,0.0,0.0,0.0,6.7,154,123,-3.4
Jaylin Williams,10:45,.000,.000,.333,.000,8.3,10.1,9.1,26.3,4.3,0.0,0.0,11.2,55,115,-6.2
Darius Bazley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
