Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jalen Williams,31:54,.667,.667,.333,.000,3.2,8.6,5.5,19.8,0.0,0.0,14.3,18.8,123,137,-2.0
Luguentz Dort,29:51,.136,.136,.364,.000,6.8,18.4,11.8,8.2,3.4,0.0,8.3,17.3,51,128,-14.5
Shai Gilgeous-Alexander,26:51,.791,.700,.067,.600,0.0,20.4,8.7,23.2,1.9,11.4,9.5,33.5,149,123,21.3
Josh Giddey,26:19,.600,.600,.333,.000,11.6,0.0,6.7,27.6,0.0,0.0,11.8,27.7,120,139,3.1
Jaylin Williams,25:49,.508,.500,.571,.286,0.0,47.8,20.4,21.0,3.9,0.0,27.6,18.1,88,122,-0.6
Lindy Waters III,22:03,.429,.429,1.000,.000,4.6,6.2,5.3,5.9,0.0,0.0,0.0,13.6,106,138,-6.7
Isaiah Joe,17:16,.000,.000,1.000,.000,0.0,0.0,0.0,6.8,0.0,0.0,0.0,9.9,19,139,-18.8
Ousmane Dieng,15:45,.750,.750,.167,.000,6.5,26.1,14.9,10.6,3.2,0.0,14.3,19.1,129,127,7.0
Aaron Wiggins,12:39,.375,.375,.750,.000,0.0,10.8,4.6,0.0,0.0,0.0,20.0,17.0,62,137,-18.3
Jeremiah Robinson-Earl,11:15,.400,.400,.200,.000,27.2,12.2,20.8,0.0,0.0,0.0,0.0,19.1,111,137,-7.1
Tre Mann,8:53,.417,.417,.667,.000,11.5,15.4,13.2,35.8,0.0,0.0,25.0,38.7,81,136,-9.3
Olivier Sarr,8:10,1.500,1.500,1.000,.000,12.5,16.8,14.3,16.7,0.0,0.0,0.0,5.3,267,136,7.9
Dario Šarić,3:15,,,,,0.0,0.0,0.0,36.0,0.0,0.0,,0.0,232,139,2.5
