Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,35:13,.613,.421,.053,.947,3.0,11.1,6.6,21.7,1.4,2.8,10.0,36.5,123,130,3.4
Josh Giddey,31:17,.471,.471,.412,.000,3.4,16.6,9.4,24.3,0.0,0.0,15.0,27.5,90,133,-8.0
Luguentz Dort,30:09,.509,.409,.545,.364,0.0,8.6,3.9,5.1,1.6,0.0,7.3,19.6,101,131,-6.6
Jalen Williams,27:59,.250,.250,.250,.000,0.0,13.9,6.3,21.1,8.8,3.6,11.1,13.8,69,112,-0.7
Jaylin Williams,11:35,.307,.250,.250,.500,0.0,22.4,10.1,0.0,0.0,0.0,0.0,18.1,67,131,-16.2
Tre Mann,20:46,.200,.200,.400,.000,0.0,12.5,5.6,27.4,0.0,0.0,0.0,10.4,82,134,-10.2
Kenrich Williams,20:20,.857,.857,.286,.000,26.2,25.5,25.9,9.8,2.4,0.0,12.5,16.9,158,124,6.6
Mike Muscala,19:55,1.127,1.125,1.000,.500,0.0,13.0,5.9,0.0,2.5,0.0,0.0,10.5,213,128,7.7
Isaiah Joe,19:34,.793,.750,1.000,.833,0.0,6.6,3.0,8.6,0.0,0.0,0.0,18.0,160,136,4.9
Lindy Waters III,12:26,.600,.600,1.000,.000,17.2,10.4,14.1,27.3,0.0,8.0,0.0,17.3,146,131,9.8
Aaron Wiggins,10:46,.333,.333,.333,.000,0.0,0.0,0.0,28.3,0.0,0.0,0.0,12.0,98,138,-7.8
Darius Bazley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
