Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,40:23,.543,.381,.143,.714,3.1,17.0,10.8,27.4,0.0,1.9,3.5,30.7,124,111,5.6
Josh Giddey,37:30,.385,.385,.077,.000,6.6,28.8,18.9,34.4,0.0,2.1,27.8,20.8,82,107,-2.1
Luguentz Dort,34:13,.521,.313,.500,1.000,3.6,11.5,8.0,0.0,2.8,0.0,20.7,18.4,92,108,-6.2
Aleksej Pokusevski,31:42,.540,.500,.231,.154,7.8,12.4,10.3,9.8,1.5,2.5,6.7,20.4,114,109,1.2
Jalen Williams,19:53,.752,.750,.250,.750,0.0,9.9,5.5,7.4,0.0,0.0,0.0,11.6,157,115,-1.1
Kenrich Williams,33:00,.571,.571,.286,.000,11.2,5.9,8.3,8.5,3.0,0.0,0.0,9.2,139,110,2.2
Darius Bazley,19:47,.860,.889,.444,.222,0.0,14.9,8.3,0.0,0.0,7.9,9.2,23.9,141,108,12.9
Jeremiah Robinson-Earl,19:40,.556,.556,.222,.000,6.3,10.0,8.3,0.0,5.0,0.0,0.0,19.9,116,104,3.1
Isaiah Joe,15:24,.581,.500,1.000,.333,0.0,12.7,7.1,0.0,0.0,0.0,0.0,19.4,124,114,-0.4
Tre Mann,13:28,.500,.500,.600,.000,0.0,21.9,12.2,32.7,0.0,0.0,28.6,22.6,86,111,-4.5
Eugene Omoruyi,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Aaron Wiggins,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
